Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,121/55,68/32,53/22,0/1,-,-
2024,35/11,24/6,11/4,0/1,-,-
2023,1/2,1/2,-,-,-,-
2022,22/11,16/9,6/2,-,-,-
2021,43/15,16/6,27/9,-,-,-
2020,7/5,1/2,6/3,-,-,-
2017,4/4,4/4,-,-,-,-
2016,9/7,6/3,3/4,-,-,-
