Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,69/42,41/28,23/11,5/3,-,-
2024,15/12,4/7,11/5,-,-,-
2023,22/10,11/4,6/3,5/3,-,-
2022,8/7,8/7,-,-,-,-
2021,14/5,8/2,6/3,-,-,-
2019,2/4,2/4,-,-,-,-
2016,4/1,4/1,-,-,-,-
2015,1/1,1/1,-,-,-,-
2014,3/2,3/2,-,-,-,-
