Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,385/229,74/46,228/105,48/42,28/28,7/8
2024,18/16,8/8,7/4,-,3/4,-
2023,38/25,16/7,14/12,1/1,5/2,2/3
2022,52/28,11/5,27/12,7/6,6/3,1/2
2021,56/25,16/5,25/11,7/6,6/2,2/1
2020,26/20,1/3,13/9,12/8,-,-
2019,33/29,7/9,21/14,3/3,2/3,-
2018,32/31,6/6,20/15,2/4,2/4,2/2
2017,38/16,-,32/8,4/3,2/5,-
2016,32/11,-,27/7,5/4,-,-
2015,14/6,-,7/0,5/3,2/3,-
2014,32/15,-,30/11,2/4,-,-
2013,14/7,9/3,5/2,-,0/2,-
