Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,302/207,74/46,133/89,56/41,28/24,11/7
2024,17/21,5/6,6/9,3/3,3/3,-
2023,13/13,3/3,6/6,0/1,4/3,-
2022,34/26,4/4,22/12,6/4,1/4,1/2
2021,32/24,7/6,13/12,4/3,8/3,-
2020,17/15,5/2,8/6,4/7,-,-
2019,42/28,2/6,21/11,11/6,3/3,5/2
2018,35/28,7/5,18/13,6/5,2/4,2/1
2017,48/26,0/4,24/9,15/7,7/4,2/2
2016,47/17,28/6,14/8,4/3,-,1/0
2015,15/6,11/2,1/3,3/1,-,-
2014,0/2,0/1,-,0/1,-,-
2013,2/1,2/1,-,-,-,-
