Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,80/53,22/18,36/23,13/7,6/4,3/1
2024,21/18,9/7,6/7,-,6/4,-
2023,26/5,-,17/3,6/1,-,3/1
2022,28/19,11/7,12/8,5/4,-,-
2021,2/6,2/4,0/2,-,-,-
2019,3/5,-,1/3,2/2,-,-
