Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,253/144,26/15,213/114,14/15,-,-
2024,36/25,1/1,34/22,1/2,-,-
2023,50/20,-,50/18,0/2,-,-
2022,19/12,-,16/9,3/3,-,-
2021,48/15,4/4,41/10,3/1,-,-
2020,25/9,16/5,9/4,-,-,-
2019,22/23,5/5,13/15,4/3,-,-
2018,30/21,-,30/21,-,-,-
2017,13/12,-,13/10,0/2,-,-
2016,10/7,-,7/5,3/2,-,-
