Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,195/128,51/46,66/39,78/43,-,-
2024,22/17,10/7,5/5,7/5,-,-
2023,55/31,4/8,25/10,26/13,-,-
2022,47/26,-,25/13,22/13,-,-
2021,21/9,-,-,21/9,-,-
2017,0/1,-,0/1,-,-,-
2016,2/1,-,2/1,-,-,-
2015,21/21,12/11,7/7,2/3,-,-
2014,21/18,19/16,2/2,-,-,-
2013,6/4,6/4,-,-,-,-
