Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,91/76,27/20,54/49,10/6,-,0/1
2024,22/16,2/3,17/11,3/2,-,-
2023,46/30,20/12,21/16,5/2,-,-
2022,17/23,5/5,12/17,0/1,-,-
2021,6/7,-,4/5,2/1,-,0/1
