Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,322/236,200/101,92/90,21/32,4/12,5/1
2024,35/17,31/10,3/3,1/3,0/1,-
2023,24/29,8/9,12/14,1/2,3/4,-
2022,25/24,11/4,11/14,1/3,0/3,2/0
2021,23/19,3/5,18/11,2/2,0/1,-
2020,19/17,4/5,10/8,2/3,-,3/1
2019,33/24,25/6,4/10,3/5,1/3,-
2018,27/24,12/11,11/9,4/4,-,-
2017,41/26,34/18,5/7,2/1,-,-
2016,44/23,38/16,6/7,-,-,-
2015,24/18,17/10,6/3,1/5,-,-
2014,14/8,7/3,6/4,1/1,-,-
2013,12/6,10/4,-,2/2,-,-
2012,1/1,-,-,1/1,-,-
