Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,18/36,0/4,17/30,1/2,-,-
2024,4/3,-,4/3,-,-,-
2023,8/10,0/4,7/5,1/1,-,-
2022,2/7,-,2/7,-,-,-
2021,2/5,-,2/5,-,-,-
2020,1/1,-,1/1,-,-,-
2019,1/6,-,1/6,-,-,-
2017,0/4,-,0/3,0/1,-,-
