Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,375/252,328/184,26/27,14/24,1/4,6/13
2024,5/13,5/10,0/1,-,-,0/2
2023,23/27,17/12,5/7,1/4,0/2,0/2
2022,56/32,44/20,3/6,6/3,0/1,3/2
2021,32/26,23/14,5/4,3/7,1/1,-
2020,20/14,15/5,0/3,4/4,-,1/2
2019,43/25,42/21,0/2,0/2,-,1/0
2018,32/22,31/20,-,-,-,1/2
2017,47/27,47/25,-,0/1,-,0/1
2016,57/30,57/27,0/1,0/1,-,0/1
2015,34/18,34/16,-,0/1,-,0/1
2014,21/10,8/6,13/3,0/1,-,-
2013,1/4,1/4,-,-,-,-
2012,3/3,3/3,-,-,-,-
2011,1/1,1/1,-,-,-,-
