Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,44/48,24/24,17/18,1/3,-,2/3
2024,9/11,6/4,1/4,-,-,2/3
2023,25/21,18/13,6/5,1/3,-,-
2022,7/10,0/6,7/4,-,-,-
2021,1/2,0/1,1/1,-,-,-
2019,0/1,-,0/1,-,-,-
2018,2/3,-,2/3,-,-,-
