Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,93/76,18/11,74/60,1/4,-,0/1
2024,29/23,9/7,20/14,0/1,-,0/1
2023,33/28,3/1,29/24,1/3,-,-
2022,20/16,6/3,14/13,-,-,-
2021,11/9,-,11/9,-,-,-
