Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,60/35,21/11,34/18,5/5,0/1,-
2024,19/9,9/4,7/3,3/2,-,-
2023,24/14,9/5,13/7,2/2,-,-
2022,13/10,3/2,10/7,-,0/1,-
2021,4/2,-,4/1,0/1,-,-
