Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,281/174,91/73,133/68,55/29,2/4,-
2024,20/15,4/6,6/7,10/2,-,-
2023,19/25,3/5,2/7,12/9,2/4,-
2022,44/24,16/12,8/3,20/9,-,-
2021,25/16,7/8,18/6,0/2,-,-
2020,11/9,-,11/8,0/1,-,-
2019,40/19,6/6,32/12,2/1,-,-
2018,5/4,1/3,4/1,-,-,-
2017,44/18,20/9,21/8,3/1,-,-
2016,20/11,11/8,5/2,4/1,-,-
2015,16/4,-,14/2,2/2,-,-
2014,24/18,11/7,11/10,2/1,-,-
2013,12/9,11/8,1/1,-,-,-
2012,1/2,1/1,0/1,-,-,-
