Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,310/186,135/80,75/45,76/47,20/9,4/5
2024,38/24,19/9,6/7,5/4,6/4,2/0
2023,40/27,18/7,8/7,8/9,5/3,1/1
2022,44/30,11/7,7/5,16/13,9/2,1/3
2021,41/22,18/10,2/5,21/6,-,0/1
2020,21/9,1/2,14/6,6/1,-,-
2019,33/25,12/15,16/6,5/4,-,-
2018,67/30,35/16,22/9,10/5,-,-
2017,18/10,18/9,-,0/1,-,-
2016,5/4,0/1,-,5/3,-,-
2015,0/3,0/2,-,0/1,-,-
2014,3/2,3/2,-,-,-,-
