Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,256/211,164/133,43/38,46/39,3/1,-
2024,31/29,23/21,-,8/8,-,-
2023,56/32,34/18,8/5,14/9,-,-
2022,27/27,13/15,11/8,3/4,-,-
2021,16/15,6/7,6/6,1/1,3/1,-
2020,8/6,4/3,4/3,-,-,-
2019,21/25,21/24,0/1,-,-,-
2018,29/26,16/15,9/8,4/3,-,-
2017,29/22,21/13,3/6,5/3,-,-
2016,30/21,17/10,2/1,11/10,-,-
2015,9/8,9/7,-,0/1,-,-
