Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,67/71,4/8,62/60,1/1,-,0/2
2024,23/22,3/4,20/18,-,-,-
2023,15/22,1/4,14/16,-,-,0/2
2022,21/15,-,21/15,-,-,-
2021,1/1,-,1/1,-,-,-
2019,1/5,-,1/5,-,-,-
2018,6/5,-,5/4,1/1,-,-
2017,0/1,-,0/1,-,-,-
