Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,54/41,32/27,17/10,1/2,-,4/2
2024,5/4,3/2,2/2,-,-,-
2023,22/16,16/12,2/2,-,-,4/2
2022,16/14,6/9,10/5,-,-,-
2021,10/4,7/3,3/1,-,-,-
2019,0/2,0/1,-,0/1,-,-
2018,1/1,-,-,1/1,-,-
