Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,126/99,20/17,100/72,6/10,-,-
2024,11/13,6/4,5/8,0/1,-,-
2023,34/28,2/3,28/17,4/8,-,-
2022,30/18,1/1,27/16,2/1,-,-
2021,22/13,-,22/13,-,-,-
2020,16/12,7/3,9/9,-,-,-
2019,8/5,-,8/5,-,-,-
2018,1/2,0/1,1/1,-,-,-
2016,4/6,4/3,0/3,-,-,-
2014,0/2,0/2,-,-,-,-
