Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,215/161,80/73,21/18,107/65,-,7/5
2024,23/12,16/7,-,0/1,-,7/4
2023,0/5,-,-,0/5,-,-
2022,5/2,3/2,2/0,-,-,-
2021,1/1,1/1,-,-,-,-
2019,37/27,15/13,4/3,18/10,-,0/1
2018,20/13,9/8,0/1,11/4,-,-
2017,25/27,13/10,0/1,12/16,-,-
2016,41/13,1/2,0/1,40/10,-,-
2015,24/27,4/13,-,20/14,-,-
2014,23/23,11/10,6/8,6/5,-,-
2013,16/11,7/7,9/4,-,-,-
