Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,66/54,1/2,57/47,5/4,-,3/1
2024,18/15,-,14/13,4/2,-,-
2023,24/21,1/1,19/17,1/2,-,3/1
2022,18/15,0/1,18/14,-,-,-
2021,6/3,-,6/3,-,-,-
