Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,121/65,111/57,3/3,7/5,-,-
2024,33/12,33/12,-,-,-,-
2023,34/19,32/17,-,2/2,-,-
2022,29/16,24/13,-,5/3,-,-
2021,22/16,19/13,3/3,-,-,-
2018,3/2,3/2,-,-,-,-
