Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,15/20,1/1,14/18,0/1,-,-
2023,8/4,1/0,7/4,-,-,-
2022,1/2,0/1,1/1,-,-,-
2021,6/13,-,6/13,-,-,-
2019,0/1,-,-,0/1,-,-
