Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,191/138,32/18,153/116,5/3,1/1,-
2024,23/22,3/5,20/17,-,-,-
2023,37/21,12/2,25/18,0/1,-,-
2022,22/20,13/7,7/12,2/1,-,-
2021,25/14,-,22/13,3/1,-,-
2020,13/8,-,13/8,-,-,-
2019,16/16,-,16/16,-,-,-
2018,29/21,-,28/20,-,1/1,-
2017,15/10,3/2,12/8,-,-,-
2016,10/4,-,10/4,-,-,-
2015,1/2,1/2,-,-,-,-
