Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,124/72,1/1,122/69,1/2,-,-
2024,16/10,-,15/9,1/1,-,-
2023,33/24,1/1,32/22,0/1,-,-
2022,27/20,-,27/20,-,-,-
2021,43/14,-,43/14,-,-,-
2020,5/3,-,5/3,-,-,-
2019,0/1,-,0/1,-,-,-
