Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,78/85,68/69,1/6,9/10,-,-
2024,9/12,9/10,0/1,0/1,-,-
2023,22/17,22/17,-,-,-,-
2022,13/16,12/13,1/2,0/1,-,-
2021,4/14,3/12,-,1/2,-,-
2020,10/13,8/7,0/3,2/3,-,-
2019,15/11,9/8,-,6/3,-,-
2018,5/2,5/2,-,-,-,-
