Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,69/38,11/3,52/31,6/4,-,-
2024,20/14,-,20/14,-,-,-
2023,24/11,-,24/11,-,-,-
2022,25/12,11/3,8/6,6/3,-,-
2019,0/1,-,-,0/1,-,-
