Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,270/201,51/39,194/139,21/15,0/1,4/7
2024,20/16,16/10,4/5,-,-,0/1
2023,34/25,6/5,17/11,8/8,-,3/1
2022,49/32,5/11,39/14,5/4,0/1,0/2
2021,27/17,24/12,3/4,-,-,0/1
2020,30/13,-,23/12,6/1,-,1/0
2019,10/4,-,10/3,-,-,0/1
2018,11/4,-,11/4,-,-,-
2017,3/7,0/1,2/4,1/1,-,0/1
2016,49/30,-,48/29,1/1,-,-
2015,14/15,-,14/15,-,-,-
2014,20/22,-,20/22,-,-,-
2013,3/15,-,3/15,-,-,-
2012,0/1,-,0/1,-,-,-
