Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,208/155,118/78,69/57,4/6,8/8,9/6
2024,16/26,7/9,7/11,2/3,0/3,-
2023,48/27,24/13,10/8,2/2,8/4,4/0
2022,12/20,5/12,7/7,-,0/1,-
2021,38/20,19/10,19/9,0/1,-,-
2020,12/6,2/0,8/5,-,-,2/1
2019,25/18,25/14,0/1,-,-,0/3
2018,12/17,8/8,3/8,-,-,1/1
2017,23/9,15/5,8/4,-,-,-
2016,14/7,12/6,-,-,-,2/1
2015,8/5,1/1,7/4,-,-,-
