Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,141/118,62/61,70/51,9/6,-,-
2024,6/13,4/9,0/1,2/3,-,-
2023,36/31,13/17,17/12,6/2,-,-
2022,43/29,22/18,21/11,-,-,-
2021,31/23,8/5,22/17,1/1,-,-
2020,11/8,7/3,4/5,-,-,-
2019,10/9,7/6,3/3,-,-,-
2018,4/5,1/3,3/2,-,-,-
