Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
19.08.,Riedi L.,2,,,,,,10,7,53%,75% (30/40),54% (19/35),71% (5/7),187 km/h,160 km/h,35% (17/48),59% (22/37),31% (4/13),30,18,61% (11/18),65% (49/75),46% (39/85),55% (88/160),7,0,80% (8/10),40% (4/10),60% (12/20),"['1', '0', '3', '0']","['1', '0', '3', '4']",[],[],[],1.31
19.08.,Pavlovic L.,0,,,,,,11,5,56%,65% (31/48),41% (15/37),69% (9/13),183 km/h,147 km/h,25% (10/40),46% (16/35),29% (2/7),26,30,54% (7/13),54% (46/85),35% (26/75),45% (72/160),3,0,60% (6/10),20% (2/10),40% (8/20),[],"['1', '1', '3', '1']",[],[],[],3.44
18.07.,Gigante M.,2,,,,,,0,3,60%,68% (32/47),45% (14/31),44% (4/9),29% (11/38),61% (28/46),43% (6/14),15,32,67% (2/3),59% (46/78),46% (39/84),52% (85/162),5,0,64% (9/14),43% (6/14),54% (15/28),"['2', '1']","['2', '0', '3', '3', '6', '4']","['2', '0', '4', '2']",[],[],1.59
18.07.,Pavlovic L.,1,,,,,,10,7,45%,71% (27/38),39% (18/46),57% (8/14),32% (15/47),55% (17/31),56% (5/9),31,46,58% (7/12),54% (45/84),41% (32/78),48% (77/162),5,3,57% (8/14),36% (5/14),46% (13/28),"['2', '2', '4', '2']","['1', '2', '3', '2']","['2', '3']",[],[],2.27
17.07.,Pavlovic L.,1,,,,,,6,7,43%,79% (27/34),47% (21/45),50% (2/4),31% (21/67),50% (12/24),11% (1/9),22,30,56% (5/9),61% (48/79),36% (33/91),48% (81/170),6,0,82% (9/11),8% (1/12),43% (10/23),"['1', '2']",[],[],[],[],1.59
17.07.,Gomez F. A.,1,,,,,,7,5,74%,69% (46/67),50% (12/24),89% (8/9),21% (7/34),53% (24/45),50% (2/4),26,32,58% (7/12),64% (58/91),39% (31/79),52% (89/170),4,0,92% (11/12),18% (2/11),57% (13/23),"['2', '0', '5', '3']",[],[],[],[],2.27
15.07.,Pavlovic L.,2,,,,,,2,0,55%,85% (23/27),64% (14/22),0% (0/0),45% (15/33),43% (12/28),43% (3/7),21,10,100% (3/3),76% (37/49),44% (27/61),58% (64/110),8,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '4', '0']","['5', '4']",[],[],[],1.47
15.07.,Karol M.,0,,,,,,0,4,54%,55% (18/33),57% (16/28),57% (4/7),15% (4/27),36% (8/22),0% (0/0),22,24,59% (10/17),56% (34/61),24% (12/49),42% (46/110),2,2,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.56
09.07.,Hanfmann Y.,2,,,,,,2,1,64%,71% (30/42),67% (16/24),75% (3/4),18% (8/44),65% (33/51),22% (2/9),70% (46/66),43% (41/95),54% (87/161),8,0,91% (10/11),18% (2/11),55% (12/22),[],"['4', '4', '6', '4']",[],[],[],1.36
09.07.,Pavlovic L.,0,,,,,,7,3,46%,82% (36/44),35% (18/51),78% (7/9),29% (12/42),33% (8/24),25% (1/4),57% (54/95),30% (20/66),46% (74/161),2,0,82% (9/11),9% (1/11),45% (10/22),[],"['2', '1']",[],[],[],2.99
08.07.,Pavlovic L.,2,,,,,,11,7,45%,85% (35/41),40% (20/50),93% (14/15),37% (14/38),36% (8/22),43% (3/7),60% (55/91),37% (22/60),51% (77/151),7,0,90% (9/10),30% (3/10),60% (12/20),"['4', '3']","['1', '0', '5', '4']",[],[],[],5.75
08.07.,Etcheverry T. M.,0,,,,,,5,2,63%,63% (24/38),64% (14/22),57% (4/7),15% (6/41),60% (30/50),7% (1/15),63% (38/60),40% (36/91),49% (74/151),3,0,70% (7/10),10% (1/10),40% (8/20),[],"['1', '1']",[],[],[],1.11
06.07.,Maestrelli F.,2,,,,,,4,2,69%,80% (44/55),56% (14/25),100% (4/4),23% (10/44),49% (23/47),20% (1/5),73% (58/80),36% (33/91),53% (91/171),6,0,100% (11/11),9% (1/11),55% (12/22),[],"['4', '3']",[],[],[],2.00
06.07.,Pavlovic L.,0,,,,,,12,3,48%,77% (34/44),51% (24/47),80% (4/5),20% (11/55),44% (11/25),0% (0/4),64% (58/91),28% (22/80),47% (80/171),4,0,91% (10/11),0% (0/11),45% (10/22),[],[],[],[],[],1.74
05.07.,Pavlovic L.,2,,,,,,11,5,51%,90% (28/31),60% (18/30),0% (0/0),19% (8/43),50% (9/18),100% (2/2),75% (46/61),28% (17/61),52% (63/122),7,0,100% (10/10),18% (2/11),57% (12/21),[],"['2', '1', '6', '3']",[],[],[],1.70
05.07.,Ficovich J. P.,0,,,,,,4,0,70%,81% (35/43),50% (9/18),0% (0/2),10% (3/31),40% (12/30),0% (0/0),72% (44/61),25% (15/61),48% (59/122),3,0,82% (9/11),0% (0/10),43% (9/21),[],[],[],[],[],2.15
04.07.,Pavlovic L.,2,,,,,,13,1,54%,95% (19/20),76% (13/17),0% (0/0),34% (11/32),71% (17/24),57% (4/7),86% (32/37),50% (28/56),65% (60/93),7,0,100% (8/8),50% (4/8),75% (12/16),"['4', '3', '6', '3']","['2', '0', '5', '1']",[],[],[],1.58
04.07.,Boitan G. A.,0,,,,,,1,6,57%,66% (21/32),29% (7/24),43% (3/7),5% (1/20),24% (4/17),0% (0/0),50% (28/56),14% (5/37),35% (33/93),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.29
