Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,74/107,3/9,34/48,24/39,1/4,12/7
2024,13/14,-,12/12,1/2,-,-
2023,38/37,2/2,7/12,16/14,1/2,12/7
2022,3/17,0/1,3/7,0/7,0/2,-
2021,8/15,-,4/8,4/7,-,-
2020,3/7,-,1/3,2/4,-,-
2019,3/9,0/4,3/3,0/2,-,-
2018,6/8,1/2,4/3,1/3,-,-
