Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,161/122,49/54,99/54,13/13,0/1,-
2024,20/14,10/7,10/6,0/1,-,-
2023,20/28,13/18,6/9,1/1,-,-
2022,26/26,13/11,10/9,3/6,-,-
2021,39/25,6/7,27/13,6/4,0/1,-
2020,29/9,3/2,23/6,3/1,-,-
2019,12/8,3/4,9/4,-,-,-
2018,14/8,1/3,13/5,-,-,-
2017,0/1,0/1,-,-,-,-
2016,1/3,0/1,1/2,-,-,-
