Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,160/216,63/98,85/104,11/12,0/2,1/0
2024,1/8,0/5,1/2,0/1,-,-
2023,9/13,5/8,2/3,2/2,-,-
2022,16/18,14/17,2/1,-,-,-
2021,13/19,3/13,2/4,8/2,-,-
2020,15/13,15/13,-,-,-,-
2019,15/17,13/14,2/2,-,0/1,-
2018,15/21,3/8,11/13,-,-,1/0
2017,21/31,10/17,11/11,0/2,0/1,-
2016,24/28,0/2,24/25,0/1,-,-
2015,18/28,0/1,18/26,0/1,-,-
2014,12/11,-,11/10,1/1,-,-
2013,1/5,-,1/4,0/1,-,-
2012,0/4,-,0/3,0/1,-,-
