05.04.2015,Kichenok N.,1,2,7^7,3,,,"['2', '1']","['2', '1', '5', '4']",[],[],[],3.75
05.04.2015,Kulichkova E.,2,6,6^4,6,,,"['2', '2', '4', '2', '6', '2']","['3', '3', '5', '5']","['1', '0', '6', '3']",[],[],1.31
04.04.2015,Kichenok N.,2,6,6,,,,"['1', '0', '2', '1', '4', '1', '6', '1']","['2', '2', '4', '2', '6', '2']",[],[],[],1.09
04.04.2015,Brozda O.,0,1,2,,,,"['1', '1']","['1', '0']",[],[],[],8.70
WTA - SINGLES :  Kuala Lumpur (Malaysia) - Qualification,hard,header
28.02.2015,Kichenok N.,1,4,7^10,6^5,,,"['2', '4']","['5', '3']","['2', '1', '3', '4']",[],[],2.42
28.02.2015,Beygelzimer Y.,2,6,6^8,7^7,,,"['1', '0', '4', '1']","['4', '5']","['2', '2', '4', '2']",[],[],1.61
ITF WOMEN - SINGLES :  St. Petersburg (Russia),hard,header
ITF WOMEN - SINGLES :  Kreuzlingen (Switzerland),hard,header
WTA - SINGLES :  Antwerp (Belgium) - Qualification,hard,header
08.02.2015,Kichenok N.,0,4,2,,,,"['1', '0']","['2', '1']",[],[],[],1.70
08.02.2015,Pfizenmaier D.,1,6,2,,,,"['3', '3', '6', '4']","['2', '2']",[],[],[],2.15
07.02.2015,Kichenok N.,2,6,6,,,,"['1', '0', '5', '2', '6', '3']","['2', '0']",[],[],[],1.79
07.02.2015,Mertens E.,0,3,3,,,,"['3', '5']",[],[],[],[],2.12
WTA - SINGLES :  Australian Open (Australia) - Qualification,hard,header
15.01.2015,Kichenok N.,1,3,7^7,5,,,"['2', '1']","['4', '4']","['3', '2']",[],[],2.22
15.01.2015,Amanmuradova A.,2,6,6^2,7,,,"['2', '2', '5', '3']","['1', '0']","['4', '4', '7', '5']",[],[],1.73
ITF WOMEN - SINGLES :  W100+H Dubai (United Arab Emirates),hard,header
ITF WOMEN - SINGLES :  W60 Nantes (France),hard,header
ITF WOMEN - SINGLES :  W80 Poitiers (France),hard,header
ITF WOMEN - SINGLES :  Joue-Les-Tours (France),hard,header
WTA - SINGLES :  Tianjin (China),hard,header
07.10.2014,Kichenok N.,1,7,1,2,,,"['3', '1', '4', '2', '7', '5']",[],"['1', '4']",[],[],3.08
07.10.2014,Tomljanovic A.,2,5,6,6,,,"['2', '3', '4', '5']","['1', '0', '3', '0', '6', '1']","['2', '0', '4', '0', '6', '2']",[],[],1.45
WTA - SINGLES :  Tianjin (China) - Qualification,hard,header
06.10.2014,Kichenok N.,2,6,7^7,,,,"['3', '3', '5', '3']","['1', '4', '3', '4']",[],[],[],1.57
06.10.2014,Han X.Y.,0,3,6^1,,,,"['2', '1']","['2', '0', '4', '0']",[],[],[],2.54
05.10.2014,Kichenok N.,2,6,6,,,,"['2', '1', '4', '1', '6', '3']","['2', '0', '3', '1', '5', '1', '6', '2']",[],[],[],1.41
05.10.2014,Zhang Y.,0,3,2,,,,"['2', '4']","['1', '2', '2', '5']",[],[],[],3.12
WTA - SINGLES :  Tashkent (Uzbekistan) - Qualification,hard,header
07.09.2014,Kichenok N.,1,7^12,1,4,,,"['1', '1', '3', '3', '6', '6']",[],"['1', '1', '3', '3']",[],[],3.60
07.09.2014,Zanevska M.,2,6^10,6,6,,,"['1', '0', '2', '1', '6', '5']","['2', '0', '5', '1']","['1', '0', '2', '1', '5', '4']",[],[],1.30
06.09.2014,Kichenok N.,2,6,6,,,,"['3', '1', '6', '4']","['5', '3']",[],[],[],0
06.09.2014,Sharipova S.,0,4,3,,,,"['3', '4']",[],[],[],[],0
CHALLENGER WOMEN - SINGLES :  Suzhou (China),hard,header
WTA - SINGLES :  US Open (USA) - Qualification,hard,header
20.08.2014,Kichenok N.,1,4,6,2,,,"['2', '2']","['2', '0', '4', '0', '6', '0']",[],[],[],0
20.08.2014,Barbieri G.,2,6,0,6,,,"['1', '0', '4', '3']",[],"['1', '0', '5', '2']",[],[],0
ITF WOMEN - SINGLES :  Astana (Kazakhstan),hard,header
WTA - SINGLES :  Istanbul (Turkey) - Qualification,hard,header
13.07.2014,Kichenok N.,0,2,1,,,,"['1', '0']","['1', '4']",[],[],[],0
13.07.2014,Kulichkova E.,2,6,6,,,,"['1', '1', '3', '1', '6', '2']","['2', '0', '4', '0', '5', '1']",[],[],[],0
WTA - SINGLES :  Bucharest (Romania),clay,header
07.07.2014,Kichenok N.,0,0,3,,,,[],"['1', '0']",[],[],[],0
07.07.2014,Dinu C.,2,6,6,,,,"['2', '0', '4', '0', '6', '0']","['2', '2', '5', '3']",[],[],[],0
WTA - SINGLES :  Wimbledon (United Kingdom) - Qualification,grass,header
17.06.2014,Kichenok N.,0,6^8,5,,,,"['3', '5', '5', '5']",[],[],[],[],0
17.06.2014,Gibbs N.,2,7^10,7,,,,"['2', '1', '4', '1']","['7', '5']",[],[],[],0
WTA - SINGLES :  Birmingham (United Kingdom),grass,header
11.06.2014,Kichenok N.,0,6^4,1,,,,"['5', '5']","['1', '4']",[],[],[],0
11.06.2014,Riske-Amritraj A.,2,7^7,6,,,,"['4', '3']","['2', '0', '4', '0', '5', '1']",[],[],[],0
09.06.2014,Kichenok N.,2,6^6,7^7,6,,,"['1', '2', '4', '5']","['1', '1', '4', '4']","['3', '2', '6', '3']",[],[],0
09.06.2014,Fichman S.,1,7^8,6^2,3,,,"['2', '0', '3', '1']","['1', '0', '3', '2']",[],[],[],0
WTA - SINGLES :  Birmingham (United Kingdom) - Qualification,grass,header
08.06.2014,Kichenok N.,2,6,3,6,,,"['4', '3', '6', '3']","['3', '3']","['2', '1', '4', '1']",[],[],0
08.06.2014,Min G.,1,3,6,2,,,[],"['2', '1', '4', '3', '6', '3']",[],[],[],0
07.06.2014,Kichenok N.,2,2,6,7,,,[],"['6', '4']","['7', '5']",[],[],0
07.06.2014,Vickery S.,1,6,4,5,,,"['3', '2', '5', '2']",[],[],[],[],0
ITF WOMEN - SINGLES :  W100+H Nottingham 2 (United Kingdom),grass,header
02.06.2014,Kichenok N.,0,3,1,,,,"['1', '2']","['1', '5']",[],[],[],0
02.06.2014,Oudin M.,2,6,6,,,,"['2', '0', '4', '2']","['1', '0', '3', '0', '5', '0', '6', '1']",[],[],[],0
WTA - SINGLES :  French Open (France),clay,header
26.05.2014,Kichenok N.,0,2,1,,,,[],[],[],[],[],0
26.05.2014,Erakovic M.,2,6,6,,,,"['4', '2', '6', '2']","['2', '0', '5', '1']",[],[],[],0
ITF WOMEN - SINGLES :  Osprey (USA),clay,header
WTA - SINGLES :  Miami (USA),hard,header
20.03.2014,Kichenok N.,1,6,5,2,,,"['2', '0', '5', '1']","['3', '2', '5', '2']","['1', '4']",[],[],0
20.03.2014,Riske-Amritraj A.,2,1,7,6,,,[],"['3', '5', '5', '5', '7', '5']","['2', '0', '4', '0', '6', '2']",[],[],0
WTA - SINGLES :  Miami (USA) - Qualification,hard,header
19.03.2014,Kichenok N.,2,6,5,6,,,"['1', '0', '4', '1', '6', '1']",[],"['4', '2']",[],[],0
19.03.2014,Lucic-Baroni M.,1,1,7,3,,,[],"['6', '5']",[],[],[],0
18.03.2014,Kichenok N.,2,6,6,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],0
18.03.2014,Pivovarova A.,0,0,1,,,,[],[],[],[],[],0
WTA - SINGLES :  Indian Wells (USA) - Qualification,hard,header
05.03.2014,Kichenok N.,0,4,4,,,,[],[],[],[],[],0
05.03.2014,Schmiedlova A. K.,2,6,6,,,,"['5', '4']","['2', '1']",[],[],[],0
04.03.2014,Kichenok N.,2,6,6,,,,"['2', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],0
04.03.2014,Duque-Marino M.,0,1,0,,,,[],[],[],[],[],0
WTA - SINGLES :  Florianopolis (Brazil) - Qualification,hard,header
23.02.2014,Kichenok N.,1,6,1,4,,,"['1', '0', '4', '1']","['1', '4']",[],[],[],0
23.02.2014,Kovinic D.,2,2,6,6,,,[],"['2', '0', '4', '0', '5', '1']","['4', '3']",[],[],0
22.02.2014,Kichenok N.,1,6,1,,,,"['2', '0', '6', '2']",[],[],[],[],0
22.02.2014,Klaffner M.,0,2,0,,,,[],[],[],[],[],0
WTA - SINGLES :  Rio de Janeiro (Brazil),clay,header
19.02.2014,Kichenok N.,0,2,3,,,,[],[],[],[],[],0
19.02.2014,Friedsam A-L.,2,6,6,,,,"['1', '0', '5', '2']","['4', '3', '6', '3']",[],[],[],0
WTA - SINGLES :  Australian Open (Australia),hard,header
14.01.2014,Kichenok N.,0,2,6^5,,,,[],"['3', '3', '5', '3']",[],[],[],0
14.01.2014,Morita A.,2,6,7^7,,,,"['2', '1', '4', '1']","['1', '0', '4', '5']",[],[],[],0
WTA - SINGLES :  Shenzhen (China),hard,header
01.01.2014,Kichenok N.,0,1,4,,,,[],"['3', '4']",[],[],[],0
01.01.2014,Li N.,2,6,6,,,,"['1', '0', '3', '0', '6', '1']","['4', '2', '6', '4']",[],[],[],0
31.12.2013,Kichenok N.,1,6,2,,,,"['2', '0', '4', '0', '6', '0']","['2', '0']",[],[],[],0
31.12.2013,Babos T.,0,0,0,,,,[],[],[],[],[],0
ITF WOMEN - SINGLES :  W100+H Dubai (United Arab Emirates),hard,header
ITF WOMEN - SINGLES :  W60 Nantes (France),hard,header
ITF WOMEN - SINGLES :  W25 Poitiers (France),hard,header
ITF WOMEN - SINGLES :  Limoges (France),hard,header
ITF WOMEN - SINGLES :  Joue-Les-Tours (France),hard,header
WTA - SINGLES :  Guangzhou (China),hard,header
16.09.2013,Kichenok N.,0,5,6^4,,,,"['2', '0', '3', '1', '4', '2']","['2', '0', '3', '3', '5', '5']",[],[],[],0
16.09.2013,Puig M.,2,7,7^7,,,,"['1', '2', '2', '3', '3', '4', '6', '5']","['1', '2', '3', '2', '5', '4']",[],[],[],0
WTA - SINGLES :  Guangzhou (China) - Qualification,hard,header
15.09.2013,Kichenok N.,2,6,6,,,,"['2', '1', '4', '1']","['2', '3', '5', '4']",[],[],[],0
15.09.2013,Kichenok L.,0,4,4,,,,"['2', '4']","['3', '1']",[],[],[],0
14.09.2013,Kichenok N.,2,1,7,6,,,"['1', '4']","['1', '1', '2', '2', '4', '2', '5', '5', '7', '5']","['3', '3', '5', '3']",[],[],0
14.09.2013,Yang Z.,1,6,5,3,,,"['2', '0', '4', '0', '5', '1']","['1', '0', '2', '1', '3', '4', '5', '4']","['1', '0']",[],[],0
WTA - SINGLES :  Tashkent (Uzbekistan),hard,header
11.09.2013,Kichenok N.,0,1,3,,,,"['1', '3']","['1', '0', '3', '4']",[],[],[],0
11.09.2013,Ignatik A.,2,6,6,,,,"['1', '0', '3', '0', '4', '1', '6', '1']","['1', '1', '4', '2', '5', '3']",[],[],[],0
09.09.2013,Kichenok N.,2,7,6,,,,"['3', '1', '7', '5']","['4', '2', '6', '2']",[],[],[],0
09.09.2013,Birnerova E.,0,5,2,,,,"['2', '3']",[],[],[],[],0
