Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,32/39,8/7,17/19,7/13,-,-
2024,18/17,6/6,10/9,2/2,-,-
2023,2/4,-,-,2/4,-,-
2022,2/5,-,1/2,1/3,-,-
2019,8/6,2/1,5/3,1/2,-,-
2018,2/7,-,1/5,1/2,-,-
