Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,9/19,8/10,1/7,-,-,0/2
2001,1/1,1/1,-,-,-,-
1998,0/4,0/2,-,-,-,0/2
1997,1/2,1/2,-,-,-,-
1996,3/11,2/4,1/7,-,-,-
1995,4/1,4/1,-,-,-,-
