Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,17/15,4/3,6/6,7/6,-,-
2024,8/8,4/3,4/5,-,-,-
2023,7/6,-,2/1,5/5,-,-
2022,2/1,-,-,2/1,-,-
