Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,102/90,97/81,4/8,1/1,-,-
2024,12/12,12/12,-,-,-,-
2023,34/28,32/24,1/3,1/1,-,-
2022,28/24,28/23,0/1,-,-,-
2021,13/9,12/8,1/1,-,-,-
2019,9/10,9/9,0/1,-,-,-
2018,6/7,4/5,2/2,-,-,-
