Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,101/101,97/95,3/5,1/1,-,-
2024,26/24,25/23,-,1/1,-,-
2023,34/31,34/31,-,-,-,-
2022,27/27,26/25,1/2,-,-,-
2021,11/14,9/11,2/3,-,-,-
2020,1/1,1/1,-,-,-,-
2019,1/2,1/2,-,-,-,-
2018,1/2,1/2,-,-,-,-
