Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,240/161,43/24,185/120,12/17,-,-
2024,6/7,-,4/5,2/2,-,-
2023,24/16,-,24/15,0/1,-,-
2022,7/10,-,6/9,1/1,-,-
2021,34/13,2/2,30/9,2/2,-,-
2020,0/3,0/2,0/1,-,-,-
2019,22/21,0/2,18/16,4/3,-,-
2018,33/24,2/2,31/21,0/1,-,-
2017,50/27,23/9,25/15,2/3,-,-
2016,35/26,2/1,32/22,1/3,-,-
2015,21/8,13/4,8/4,-,-,-
2014,5/4,1/2,4/2,-,-,-
2013,3/2,-,3/1,0/1,-,-
