Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,38/39,26/24,12/8,0/7,-,-
2024,15/12,5/5,10/5,0/2,-,-
2023,10/14,10/8,0/2,0/4,-,-
2022,5/5,3/3,2/1,0/1,-,-
2020,8/8,8/8,-,-,-,-
