Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,464/244,222/116,137/60,95/58,7/7,3/3
2024,20/25,10/14,3/4,5/4,2/2,0/1
2023,51/27,16/9,5/3,25/12,3/3,2/0
2022,44/18,26/10,14/4,4/4,-,-
2021,19/9,9/7,0/1,10/1,-,-
2018,39/23,8/5,13/6,18/11,-,0/1
2017,28/22,12/8,13/8,1/3,2/2,0/1
2016,55/24,31/14,23/6,0/4,-,1/0
2015,45/15,26/11,13/1,6/3,-,-
2014,39/14,25/8,7/4,7/2,-,-
2013,61/26,34/12,13/5,14/9,-,-
2012,42/25,20/9,18/12,4/4,-,-
2011,18/12,3/6,15/6,-,-,-
2010,3/4,2/3,-,1/1,-,-
