Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,400/285,229/138,74/75,68/49,23/20,6/3
2024,23/26,10/11,10/11,0/1,3/3,-
2023,30/31,9/7,10/12,7/7,2/4,2/1
2022,30/29,8/11,7/9,8/4,5/4,2/1
2021,30/24,9/4,9/11,4/5,6/3,2/1
2020,23/15,17/7,0/5,6/3,-,-
2019,45/30,26/13,12/9,2/5,5/3,-
2018,46/30,24/11,9/7,11/9,2/3,-
2017,51/21,31/14,7/3,13/4,-,-
2016,42/33,25/21,9/6,8/6,-,-
2015,45/24,35/17,1/2,9/5,-,-
2014,29/14,29/14,-,-,-,-
2013,6/8,6/8,-,-,-,-
