Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,101/57,39/24,60/32,2/1,-,-
2023,45/28,18/12,25/15,2/1,-,-
2022,30/13,3/1,27/12,-,-,-
2021,6/0,-,6/0,-,-,-
2019,1/2,0/1,1/1,-,-,-
2018,0/1,-,0/1,-,-,-
2016,9/7,9/7,-,-,-,-
2015,9/4,9/3,0/1,-,-,-
2014,1/2,-,1/2,-,-,-
