Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ATP - SINGLES :  Shanghai (China),hard,header
04.10. 13:30,Humbert U.,2,6,6,,,,7,4,65%,84% (31/37),45% (9/20),100% (1/1),26% (8/31),63% (17/27),38% (3/8),23,26,86% (6/7),6,70% (40/57),43% (25/58),57% (65/115),5,100% (9/9),38% (3/8),71% (12/17),"['5', '3']","['3', '2', '5', '2']",[],[],[],1.30
04.10. 13:30,Cazaux A.,0,3,2,,,,8,2,53%,74% (23/31),37% (10/27),63% (5/8),16% (6/37),55% (11/20),0% (0/1),13,27,80% (4/5),4,57% (33/58),30% (17/57),43% (50/115),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],3.61
ATP - SINGLES :  Tokyo (Japan),hard,header
01.10. 15:40,Humbert U.,1,7,6^6,3,,,13,3,65%,70% (59/84),44% (20/45),78% (7/9),20% (11/55),42% (18/43),40% (2/5),34,53,75% (12/16),8,61% (79/129),30% (29/98),48% (108/227),3,88% (14/16),12% (2/17),48% (16/33),"['3', '3', '7', '5']",[],[],[],[],1.64
01.10. 15:40,Fils A.,2,5,7^8,6,,,10,4,56%,80% (44/55),58% (25/43),60% (3/5),30% (25/84),56% (25/45),22% (2/9),38,48,100% (8/8),6,70% (69/98),39% (50/129),52% (119/227),3,88% (15/17),13% (2/16),52% (17/33),"['3', '2']",[],"['5', '3']",[],[],2.29
30.09. 14:40,Humbert U.,2,6,3,6,,,8,2,53%,79% (31/39),62% (21/34),0% (0/1),32% (12/38),42% (14/33),38% (3/8),39,32,83% (10/12),8,71% (52/73),37% (26/71),54% (78/144),4,92% (12/13),23% (3/13),58% (15/26),"['3', '1']",[],"['4', '2', '6', '2']",[],[],1.59
30.09. 14:40,Machac T.,1,3,6,2,,,5,3,54%,68% (26/38),58% (19/33),63% (5/8),21% (8/39),38% (13/34),100% (1/1),16,26,71% (5/7),6,63% (45/71),29% (21/73),46% (66/144),3,77% (10/13),8% (1/13),42% (11/26),[],"['3', '1']",[],[],[],2.40
29.09. 12:35,Humbert U.,1,7,2,,,,4,0,65%,64% (18/28),67% (10/15),33% (1/3),31% (10/32),65% (11/17),38% (3/8),24,28,71% (5/7),4,65% (28/43),43% (21/49),53% (49/92),3,75% (6/8),43% (3/7),60% (9/15),"['2', '0', '4', '4', '7', '5']",[],[],[],[],2.40
29.09. 12:35,Draper J.,0,5,1,,,,1,1,65%,69% (22/32),35% (6/17),63% (5/8),36% (10/28),33% (5/15),67% (2/3),9,14,75% (3/4),5,57% (28/49),35% (15/43),47% (43/92),2,57% (4/7),25% (2/8),40% (6/15),"['1', '2', '4', '3']",[],[],[],[],1.59
27.09. 16:35,Humbert U.,2,6,6,,,,7,0,73%,89% (31/35),62% (8/13),100% (3/3),31% (10/32),75% (9/12),60% (3/5),34,18,75% (6/8),14,81% (39/48),43% (19/44),63% (58/92),5,100% (9/9),38% (3/8),71% (12/17),"['5', '3']","['3', '2', '5', '2']",[],[],[],1.83
27.09. 16:35,Nakashima B.,0,3,2,,,,2,1,73%,69% (22/32),25% (3/12),40% (2/5),11% (4/35),38% (5/13),0% (0/3),6,11,25% (1/4),5,57% (25/44),19% (9/48),37% (34/92),1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.98
25.09. 15:20,Humbert U.,2,6,6,,,,2,1,58%,75% (21/28),60% (12/20),100% (2/2),44% (12/27),57% (16/28),50% (4/8),15,23,43% (3/7),6,69% (33/48),51% (28/55),59% (61/103),5,100% (8/8),57% (4/7),80% (12/15),"['2', '0', '4', '0']","['1', '0', '4', '1']",[],[],[],1.20
25.09. 15:20,Mochizuki S.,0,1,2,,,,2,2,49%,56% (15/27),43% (12/28),50% (4/8),25% (7/28),40% (8/20),0% (0/2),12,27,44% (4/9),5,49% (27/55),31% (15/48),41% (42/103),1,43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],4.57
ATP - SINGLES :  Davis Cup - World Group (World),-,header
13.09. 23:05,Humbert U.,0,3,3,,,,3,1,69%,63% (25/40),50% (9/18),57% (4/7),19% (6/31),30% (6/20),0% (0/6),14,34,0% (0/7),6,59% (34/58),24% (12/51),42% (46/109),1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],4.40
13.09. 23:05,Alcaraz C.,2,6,6,,,,5,1,61%,81% (25/31),70% (14/20),100% (6/6),38% (15/40),50% (9/18),43% (3/7),21,17,0% (0/3),7,76% (39/51),41% (24/58),58% (63/109),3,100% (9/9),33% (3/9),67% (12/18),"['3', '2', '6', '3']","['4', '2']",[],[],[],1.19
10.09. 22:20,Humbert U.,2,6,6,,,,5,1,69%,80% (28/35),50% (8/16),75% (3/4),41% (15/37),63% (10/16),57% (4/7),21,20,0% (0/2),6,71% (36/51),47% (25/53),59% (61/104),4,89% (8/9),50% (4/8),71% (12/17),"['3', '1', '5', '1']","['1', '0', '5', '2']",[],[],[],1.76
10.09. 22:20,Popyrin A.,0,3,2,,,,4,1,70%,59% (22/37),38% (6/16),43% (3/7),20% (7/35),50% (8/16),25% (1/4),9,17,13% (1/8),4,53% (28/53),29% (15/51),41% (43/104),2,50% (4/8),11% (1/9),29% (5/17),"['2', '5']",[],[],[],[],1.99
ATP - SINGLES :  US Open (USA),hard,header
ATP - SINGLES :  US Open (USA),hard,header
29.08. 00:15,Humbert U.,1,7,4,4,4,,15,11,55%,70% (47/67),55% (30/55),62% (8/13),23% (16/71),42% (19/45),50% (3/6),37,51,54% (14/26),10,63% (77/122),30% (35/116),47% (112/238),3,76% (16/21),14% (3/21),45% (19/42),2727,"['4', '2', '7', '5']","['4', '2']",[],[],[],1.09
29.08. 00:15,Comesana F.,3,5,6,6,6,,11,8,61%,77% (55/71),58% (26/45),50% (3/6),30% (20/67),45% (25/55),38% (5/13),32,35,73% (11/15),10,70% (81/116),37% (45/122),53% (126/238),4,86% (18/21),24% (5/21),55% (23/42),2826,"['4', '5']","['3', '4', '5', '4']","['2', '1']","['2', '1']",[],8.01
26.08. 20:40,Humbert U.,3,6,6,6,,,16,4,60%,80% (40/50),58% (19/33),50% (1/2),37% (22/59),48% (15/31),25% (4/16),34,32,83% (10/12),10,71% (59/83),41% (37/90),55% (96/173),7,93% (14/15),29% (4/14),62% (18/29),"['4', '2']","['3', '4', '5', '4']","['1', '0']",[],[],1.14
26.08. 20:40,Monteiro T.,0,3,4,4,,,6,6,66%,63% (37/59),52% (16/31),75% (12/16),20% (10/50),42% (14/33),50% (1/2),23,37,71% (10/14),5,59% (53/90),29% (24/83),45% (77/173),3,71% (10/14),7% (1/15),38% (11/29),[],"['2', '0']",[],[],[],6.05
ATP - SINGLES :  Cincinnati (USA),hard,header
14.08. 00:50,Humbert U.,1,6,3,6^4,,,8,3,63%,74% (46/62),56% (20/36),67% (4/6),20% (11/56),46% (16/35),67% (2/3),28,27,73% (11/15),6,67% (66/98),30% (27/91),49% (93/189),3,87% (13/15),13% (2/15),50% (15/30),"['4', '2']",[],"['4', '4']",[],[],1.51
14.08. 00:50,Thompson J.,2,3,6,7^7,,,7,1,62%,80% (45/56),54% (19/35),33% (1/3),26% (16/62),44% (16/36),33% (2/6),17,12,54% (7/13),8,70% (64/91),33% (32/98),51% (96/189),3,87% (13/15),13% (2/15),50% (15/30),[],"['3', '1']","['1', '0']",[],[],2.59
ATP - SINGLES :  Montreal (Canada),hard,header
08.08. 20:40,Humbert U.,1,6,6^2,6^4,,,3,7,54%,73% (49/67),47% (27/58),73% (8/11),30% (20/67),40% (16/40),40% (4/10),23,38,60% (12/20),6,61% (76/125),34% (36/107),48% (112/232),3,82% (14/17),25% (4/16),55% (18/33),"['3', '1', '4', '2']","['2', '1']","['2', '2']",[],[],1.36
