Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,316/209,270/158,36/34,10/16,0/1,-
2024,25/25,22/17,1/4,2/3,0/1,-
2023,46/28,39/20,4/5,3/3,-,-
2022,50/30,43/25,5/5,2/0,-,-
2021,31/23,18/13,12/8,1/2,-,-
2020,12/15,11/10,-,1/5,-,-
2019,44/29,34/22,9/5,1/2,-,-
2018,31/21,27/18,4/3,-,-,-
2017,41/16,40/13,1/3,-,-,-
2016,27/13,27/11,0/1,0/1,-,-
2015,7/6,7/6,-,-,-,-
2014,2/3,2/3,-,-,-,-
