Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,217/149,171/128,40/20,6/1,-,-
2024,1/3,1/3,-,-,-,-
2023,31/15,31/15,-,-,-,-
2022,41/21,33/19,7/1,1/1,-,-
2021,30/13,21/10,9/3,-,-,-
2020,1/3,1/3,-,-,-,-
2019,21/27,14/19,7/8,-,-,-
2018,29/24,23/21,6/3,-,-,-
2017,28/18,26/18,-,2/0,-,-
2016,17/9,12/8,2/1,3/0,-,-
2015,13/10,4/6,9/4,-,-,-
2014,5/6,5/6,-,-,-,-
