Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,64/49,48/38,5/5,1/1,-,10/5
2024,2/2,1/1,1/1,-,-,-
2023,17/7,7/2,-,-,-,10/5
2021,2/4,1/3,-,1/1,-,-
2020,2/2,2/2,-,-,-,-
2019,14/16,12/14,2/2,-,-,-
2018,22/13,20/12,2/1,-,-,-
2017,4/4,4/3,0/1,-,-,-
2016,1/1,1/1,-,-,-,-
