Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,103/99,13/9,89/84,1/6,-,-
2024,10/14,-,10/14,-,-,-
2023,27/20,8/4,19/15,0/1,-,-
2022,19/16,-,19/16,-,-,-
2019,6/6,-,6/5,0/1,-,-
2018,15/16,3/3,12/12,0/1,-,-
2017,8/5,-,8/5,-,-,-
2016,9/8,-,9/7,0/1,-,-
2015,7/10,2/2,5/7,0/1,-,-
2014,2/4,-,1/3,1/1,-,-
