Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,141/137,30/55,44/43,67/39,-,-
2024,5/16,2/10,3/6,-,-,-
2023,48/30,9/13,14/7,25/10,-,-
2022,18/20,2/3,14/13,2/4,-,-
2021,5/19,3/7,1/7,1/5,-,-
2020,13/7,0/1,1/2,12/4,-,-
2019,26/24,5/11,7/5,14/8,-,-
2018,19/15,6/6,4/3,9/6,-,-
2017,6/5,2/3,-,4/2,-,-
2016,1/1,1/1,-,-,-,-
