Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,296/243,150/129,121/88,25/26,-,-
2024,51/29,51/29,-,-,-,-
2023,47/27,39/22,7/3,1/2,-,-
2022,31/20,12/8,16/7,3/5,-,-
2021,21/15,11/8,-,10/7,-,-
2020,5/5,4/3,1/1,0/1,-,-
2019,8/8,1/1,6/5,1/2,-,-
2018,29/22,7/10,19/9,3/3,-,-
2017,8/23,3/10,2/11,3/2,-,-
2016,35/23,10/12,21/9,4/2,-,-
2015,26/30,10/14,16/16,-,-,-
2014,23/20,0/4,23/16,-,-,-
2013,10/17,2/7,8/9,0/1,-,-
2012,2/4,0/1,2/2,0/1,-,-
