Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,69/49,28/20,41/27,0/2,-,-
2024,25/15,6/5,19/10,-,-,-
2023,20/13,14/8,6/3,0/2,-,-
2022,23/19,8/7,15/12,-,-,-
2019,1/2,-,1/2,-,-,-
