18.04.,Collignon R.,0,,,,,,9,3,61%,58% (33/57),42% (15/36),50% (5/10),42% (28/67),57% (8/14),56% (5/9),9,3,52% (48/93),44% (36/81),48% (84/174),4,0,58% (7/12),42% (5/12),50% (12/24),"['1', '2', '3', '4', '6', '5']","['4', '4', '6', '6']",[],[],[],1.34
17.04.,Collignon R.,2,,,,,,5,12,46%,79% (31/39),39% (18/46),75% (9/12),38% (18/47),52% (15/29),50% (4/8),58% (49/85),43% (33/76),51% (82/161),8,0,73% (8/11),36% (4/11),55% (12/22),"['2', '1', '5', '2']","['1', '0', '4', '1']",[],[],[],1.20
17.04.,Den Ouden G.,0,,,,,,4,5,62%,62% (29/47),48% (14/29),50% (4/8),21% (8/39),61% (28/46),25% (3/12),57% (43/76),42% (36/85),49% (79/161),2,1,64% (7/11),27% (3/11),45% (10/22),"['3', '5']","['2', '4', '5', '5']",[],[],[],4.22
15.04.,Collignon R.,2,,,,,,0,5,70%,81% (26/32),43% (6/14),67% (2/3),44% (16/36),67% (12/18),56% (5/9),70% (32/46),52% (28/54),60% (60/100),7,0,88% (7/8),63% (5/8),75% (12/16),"['2', '1', '5', '2']","['1', '0', '3', '2', '5', '2']",[],[],[],1.45
15.04.,Kym J.,0,,,,,,1,2,67%,56% (20/36),33% (6/18),44% (4/9),19% (6/32),57% (8/14),33% (1/3),48% (26/54),30% (14/46),40% (40/100),3,0,38% (3/8),13% (1/8),25% (4/16),[],"['2', '2']",[],[],[],2.63
13.04.,Collignon R.,2,,,,,,7,4,65%,74% (31/42),61% (14/23),86% (6/7),39% (18/46),50% (10/20),43% (3/7),69% (45/65),42% (28/66),56% (73/131),7,0,91% (10/11),30% (3/10),62% (13/21),"['2', '0']","['1', '0', '6', '5']",[],[],[],1.26
13.04.,Sachko V.,0,,,,,,1,2,70%,61% (28/46),50% (10/20),57% (4/7),26% (11/42),39% (9/23),14% (1/7),58% (38/66),31% (20/65),44% (58/131),3,0,70% (7/10),9% (1/11),38% (8/21),[],"['5', '5']",[],[],[],3.63
12.04.,Collignon R.,2,,,,,,0,0,53%,83% (15/18),81% (13/16),0% (0/0),60% (18/30),50% (5/10),63% (5/8),82% (28/34),57% (23/40),69% (51/74),5,0,100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '6', '1']","['2', '0', '4', '0']",[],[],[],1.69
12.04.,Svrcina D.,0,,,,,,0,1,75%,40% (12/30),50% (5/10),38% (3/8),17% (3/18),19% (3/16),0% (0/0),43% (17/40),18% (6/34),31% (23/74),5,0,29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.07
11.04.,Collignon R.,1,,,,,,5,4,50%,86% (24/28),54% (15/28),67% (2/3),33% (17/51),58% (18/31),30% (3/10),70% (39/56),43% (35/82),54% (74/138),7,0,89% (8/9),30% (3/10),58% (11/19),[],"['3', '1', '6', '2']","['2', '0']",[],[],1.29
11.04.,Choinski J.,1,,,,,,4,1,62%,67% (34/51),42% (13/31),70% (7/10),14% (4/28),46% (13/28),33% (1/3),57% (47/82),30% (17/56),46% (64/138),3,0,70% (7/10),11% (1/9),42% (8/19),"['2', '0']",[],[],[],[],3.39
09.04.,Collignon R.,2,,,,,,8,4,69%,66% (40/61),56% (15/27),80% (8/10),56% (35/63),43% (13/30),40% (6/15),63% (55/88),52% (48/93),57% (103/181),7,0,83% (10/12),50% (6/12),67% (16/24),"['2', '1', '4', '1']","['2', '1']","['1', '0', '3', '0', '5', '0']",[],[],1.18
09.04.,Sultanov K.,1,,,,,,3,2,68%,44% (28/63),57% (17/30),60% (9/15),34% (21/61),44% (12/27),20% (2/10),48% (45/93),38% (33/88),43% (78/181),3,3,50% (6/12),17% (2/12),33% (8/24),[],"['3', '3', '6', '4']",[],[],[],4.46
08.04.,Collignon R.,2,,,,,,6,2,63%,71% (25/35),67% (14/21),100% (1/1),41% (14/34),44% (11/25),60% (3/5),70% (39/56),42% (25/59),56% (64/115),5,0,100% (9/9),33% (3/9),67% (12/18),"['2', '1', '4', '1']","['1', '0']",[],[],[],1.29
08.04.,Cina F.,0,,,,,,1,2,58%,59% (20/34),56% (14/25),40% (2/5),29% (10/35),33% (7/21),0% (0/1),58% (34/59),30% (17/56),44% (51/115),5,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.39
02.04.,Borges N.,2,,,,,,12,0,72%,81% (52/64),40% (10/25),80% (4/5),193 km/h,156 km/h,34% (23/68),48% (19/40),29% (2/7),43,43,100% (10/10),70% (62/89),39% (42/108),53% (104/197),9,0,93% (13/14),13% (2/15),52% (15/29),"['3', '2', '5', '2']",[],[],[],[],1.53
02.04.,Collignon R.,1,,,,,,12,3,63%,66% (45/68),53% (21/40),71% (5/7),204 km/h,159 km/h,19% (12/64),60% (15/25),20% (1/5),24,30,53% (9/17),61% (66/108),30% (27/89),47% (93/197),1,0,87% (13/15),7% (1/14),48% (14/29),[],"['3', '1']",[],[],[],2.28
31.03.,Collignon R.,2,,,,,,2,4,73%,75% (30/40),47% (7/15),75% (3/4),201 km/h,167 km/h,42% (10/24),48% (15/31),50% (4/8),10,21,100% (10/10),67% (37/55),45% (25/55),56% (62/110),8,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '6', '3']","['2', '2', '5', '3']",[],[],[],1.54
31.03.,Fognini F.,0,,,,,,1,4,44%,58% (14/24),52% (16/31),50% (4/8),182 km/h,152 km/h,25% (10/40),53% (8/15),25% (1/4),14,30,78% (7/9),55% (30/55),33% (18/55),44% (48/110),2,0,56% (5/9),11% (1/9),33% (6/18),[],"['1', '0']",[],[],[],2.51
24.03.,Kopriva V.,2,,,,,,0,5,48%,67% (18/27),52% (15/29),25% (1/4),44% (14/32),68% (15/22),50% (5/10),59% (33/56),54% (29/54),56% (62/110),8,0,70% (7/10),56% (5/9),63% (12/19),"['6', '4']","['2', '0', '3', '1', '4', '2', '5', '3']",[],[],[],2.21
24.03.,Collignon R.,0,,,,,,1,10,59%,56% (18/32),32% (7/22),50% (5/10),33% (9/27),48% (14/29),75% (3/4),46% (25/54),41% (23/56),44% (48/110),2,0,44% (4/9),30% (3/10),37% (7/19),[],"['1', '2', '2', '3', '3', '4']",[],[],[],1.62
02.03.,Coric B.,2,,,,,,3,1,67%,81% (21/26),85% (11/13),0% (0/0),36% (10/28),77% (10/13),50% (4/8),82% (32/39),49% (20/41),65% (52/80),8,0,100% (8/8),50% (4/8),75% (12/16),"['2', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],1.66
02.03.,Collignon R.,0,,,,,,3,4,68%,64% (18/28),23% (3/13),50% (4/8),19% (5/26),15% (2/13),0% (0/0),51% (21/41),18% (7/39),35% (28/80),2,1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.14
01.03.,Collignon R.,2,,,,,,6,9,63%,80% (47/59),57% (20/35),33% (1/3),25% (20/80),66% (19/29),17% (2/12),71% (67/94),36% (39/109),52% (106/203),5,0,88% (14/16),13% (2/15),52% (16/31),"['3', '2']",[],"['4', '2']",[],[],1.65
01.03.,Cassone M.,1,,,,,,10,3,73%,75% (60/80),34% (10/29),83% (10/12),20% (12/59),43% (15/35),67% (2/3),64% (70/109),29% (27/94),48% (97/203),5,1,87% (13/15),13% (2/16),48% (15/31),"['4', '4']","['4', '3']",[],[],[],2.16
28.02.,Collignon R.,2,,,,,,4,2,76%,73% (40/55),47% (8/17),100% (4/4),35% (18/52),48% (12/25),33% (2/6),67% (48/72),39% (30/77),52% (78/149),6,0,100% (10/10),20% (2/10),60% (12/20),"['5', '4']","['2', '1']",[],[],[],1.70
28.02.,Draxl L.,0,,,,,,0,2,68%,65% (34/52),52% (13/25),67% (4/6),27% (15/55),53% (9/17),0% (0/4),61% (47/77),33% (24/72),48% (71/149),4,0,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],2.05
27.02.,Collignon R.,2,,,,,,5,1,75%,81% (35/43),43% (6/14),0% (0/1),33% (15/45),56% (10/18),43% (3/7),72% (41/57),40% (25/63),55% (66/120),8,0,91% (10/11),27% (3/11),59% (13/22),"['1', '0']","['4', '3', '6', '5']",[],[],[],1.32
27.02.,Durasovic V.,0,,,,,,7,3,71%,67% (30/45),44% (8/18),57% (4/7),19% (8/43),57% (8/14),100% (1/1),60% (38/63),28% (16/57),45% (54/120),2,0,73% (8/11),9% (1/11),41% (9/22),[],"['5', '5']",[],[],[],3.20
26.02.,Collignon R.,2,,,,,,3,5,64%,70% (35/50),50% (14/28),83% (5/6),35% (16/46),48% (10/21),43% (3/7),63% (49/78),39% (26/67),52% (75/145),7,0,91% (10/11),27% (3/11),59% (13/22),"['4', '4', '6', '4']","['7', '5']",[],[],[],1.67
26.02.,Sachko V.,0,,,,,,2,2,69%,65% (30/46),52% (11/21),57% (4/7),30% (15/50),50% (14/28),17% (1/6),61% (41/67),37% (29/78),48% (70/145),3,1,73% (8/11),9% (1/11),41% (9/22),"['1', '0']",[],[],[],[],2.12
23.02.,Collignon R.,2,,,,,,5,4,62%,74% (29/39),50% (12/24),88% (7/8),47% (20/43),45% (9/20),40% (4/10),65% (41/63),46% (29/63),56% (70/126),8,0,89% (8/9),44% (4/9),67% (12/18),"['1', '0', '4', '1']","['3', '4', '5', '4']",[],[],[],1.48
23.02.,Zahraj P.,0,,,,,,2,2,68%,53% (23/43),55% (11/20),60% (6/10),26% (10/39),50% (12/24),13% (1/8),54% (34/63),35% (22/63),44% (56/126),2,0,56% (5/9),11% (1/9),33% (6/18),[],"['4', '2']",[],[],[],2.53
22.02.,Collignon R.,2,,,,,,2,3,59%,75% (33/44),52% (16/31),50% (1/2),22% (9/41),48% (11/23),67% (2/3),65% (49/75),31% (20/64),50% (69/139),6,0,91% (10/11),18% (2/11),55% (12/22),"['1', '0', '3', '0']",[],[],[],[],1.69
22.02.,Bouquier A.,0,,,,,,5,2,64%,78% (32/41),52% (12/23),33% (1/3),25% (11/44),48% (15/31),50% (1/2),69% (44/64),35% (26/75),50% (70/139),4,0,82% (9/11),9% (1/11),45% (10/22),"['2', '4']",[],[],[],[],2.10
21.02.,Collignon R.,2,,,,,,4,2,80%,83% (30/36),67% (6/9),0% (0/0),35% (15/43),60% (9/15),38% (3/8),80% (36/45),41% (24/58),58% (60/103),8,0,100% (9/9),30% (3/10),63% (12/19),"['3', '2']","['1', '0', '6', '3']",[],[],[],1.49
21.02.,Misolic F.,0,,,,,,0,0,74%,65% (28/43),40% (6/15),63% (5/8),17% (6/36),33% (3/9),0% (0/0),59% (34/58),20% (9/45),42% (43/103),2,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],2.51
20.02.,Collignon R.,2,,,,,,2,5,59%,77% (20/26),56% (10/18),100% (2/2),63% (17/27),61% (11/18),60% (6/10),68% (30/44),62% (28/45),65% (58/89),7,0,100% (6/6),86% (6/7),92% (12/13),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0', '6', '1']",[],[],[],1.44
20.02.,Vatutin A.,0,,,,,,1,2,60%,37% (10/27),39% (7/18),40% (4/10),23% (6/26),44% (8/18),0% (0/2),38% (17/45),32% (14/44),35% (31/89),3,0,14% (1/7),0% (0/6),8% (1/13),[],[],[],[],[],2.66
18.02.,Collignon R.,2,,,,,,6,8,71%,79% (53/67),33% (9/27),50% (4/8),32% (21/66),48% (12/25),57% (4/7),66% (62/94),36% (33/91),51% (95/185),6,0,75% (12/16),27% (4/15),52% (16/31),"['3', '2', '4', '3']",[],"['1', '1', '5', '3']",[],[],1.20
18.02.,Beauge M.,1,,,,,,11,0,73%,68% (45/66),52% (13/25),43% (3/7),21% (14/67),67% (18/27),50% (4/8),64% (58/91),34% (32/94),49% (90/185),4,0,73% (11/15),25% (4/16),48% (15/31),"['3', '3', '5', '5']","['5', '4']","['1', '0']",[],[],4.26
10.02.,Medjedovic H.,2,,,,,,5,1,71%,81% (34/42),65% (11/17),100% (5/5),33% (18/54),64% (14/22),20% (2/10),76% (45/59),42% (32/76),57% (77/135),6,0,100% (10/10),22% (2/9),63% (12/19),"['3', '1']","['2', '1']",[],[],[],1.33
10.02.,Collignon R.,0,,,,,,6,6,71%,67% (36/54),36% (8/22),80% (8/10),19% (8/42),35% (6/17),0% (0/5),58% (44/76),24% (14/59),43% (58/135),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],3.39
21.01.,Popko D.,2,,,,,,3,0,59%,81% (21/26),44% (8/18),0% (0/1),43% (10/23),62% (16/26),63% (5/8),66% (29/44),53% (26/49),59% (55/93),8,0,88% (7/8),56% (5/9),71% (12/17),"['1', '0', '3', '0', '6', '3']","['2', '0', '6', '2']",[],[],[],3.39
21.01.,Collignon R.,0,,,,,,2,8,47%,57% (13/23),38% (10/26),38% (3/8),19% (5/26),56% (10/18),100% (1/1),47% (23/49),34% (15/44),41% (38/93),2,0,44% (4/9),13% (1/8),29% (5/17),"['1', '3']",[],[],[],[],1.29
06.01.,Landaluce M.,2,,,,,,2,2,70%,77% (34/44),42% (8/19),100% (6/6),35% (11/31),50% (13/26),50% (3/6),21,23,64% (9/14),67% (42/63),42% (24/57),55% (66/120),7,0,100% (9/9),33% (3/9),67% (12/18),"['4', '3', '6', '3']","['5', '3']",[],[],[],1.52
06.01.,Collignon R.,0,,,,,,1,4,54%,65% (20/31),50% (13/26),50% (3/6),23% (10/44),58% (11/19),0% (0/6),20,20,69% (9/13),58% (33/57),33% (21/63),45% (54/120),3,1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],2.54
30.12.2024,Galan D. E.,2,,,,,,11,3,66%,72% (42/58),43% (13/30),78% (7/9),38% (19/50),57% (16/28),71% (5/7),63% (55/88),45% (35/78),54% (90/166),9,0,83% (10/12),38% (5/13),60% (15/25),"['1', '0', '4', '1']",[],"['1', '1', '4', '2', '6', '2']",[],[],2.66
30.12.2024,Collignon R.,1,,,,,,8,7,64%,62% (31/50),43% (12/28),29% (2/7),28% (16/58),57% (17/30),22% (2/9),55% (43/78),38% (33/88),46% (76/166),1,0,62% (8/13),17% (2/12),40% (10/25),[],"['5', '3']","['1', '0']",[],[],1.44
20.11.2024,Masur D.,2,,,,,,4,2,64%,66% (40/61),53% (18/34),70% (7/10),32% (15/47),63% (17/27),33% (4/12),61% (58/95),43% (32/74),53% (90/169),8,0,73% (8/11),36% (4/11),55% (12/22),"['1', '0', '3', '4']","['2', '2', '6', '4']",[],[],[],4.17
20.11.2024,Collignon R.,0,,,,,,4,8,64%,68% (32/47),37% (10/27),67% (8/12),34% (21/61),47% (16/34),30% (3/10),57% (42/74),39% (37/95),47% (79/169),2,1,64% (7/11),27% (3/11),45% (10/22),"['2', '2', '4', '2']","['1', '0']",[],[],[],1.21
16.11.2024,Collignon R.,2,,,,,,5,5,61%,79% (27/34),55% (12/22),0% (0/0),38% (12/32),35% (6/17),60% (3/5),70% (39/56),37% (18/49),54% (57/105),8,0,100% (9/9),33% (3/9),67% (12/18),"['4', '3']","['3', '2', '5', '2']",[],[],[],1.33
16.11.2024,Hemery C.,0,,,,,,5,1,65%,63% (20/32),65% (11/17),40% (2/5),21% (7/34),45% (10/22),0% (0/0),63% (31/49),30% (17/56),46% (48/105),2,0,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],3.14
