Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,38/36,6/11,28/22,4/3,-,-
2024,13/11,4/4,6/7,3/0,-,-
2023,23/15,1/1,22/13,0/1,-,-
2022,1/7,0/4,0/2,1/1,-,-
2021,1/3,1/2,-,0/1,-,-
