Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
12.08.,Fery A.,2,,,,,,2,0,67%,75% (27/36),50% (9/18),0% (0/2),49% (21/43),44% (7/16),63% (5/8),21,31,67% (36/54),47% (28/59),57% (64/113),8,0,80% (8/10),45% (5/11),62% (13/21),"['2', '3', '6', '5']","['1', '0', '4', '3', '6', '3']",[],[],[],17.5
12.08.,King D.,0,,,,,,0,0,73%,56% (24/43),56% (9/16),38% (3/8),25% (9/36),50% (9/18),100% (2/2),8,27,53% (31/59),33% (18/54),43% (49/113),2,0,55% (6/11),20% (2/10),38% (8/21),"['2', '0']","['3', '3']",[],[],[],1.49
05.08.,Holmgren A.,2,,,,,,7,6,56%,84% (27/32),48% (12/25),75% (3/4),32% (12/38),57% (13/23),60% (3/5),27,31,65% (13/20),68% (39/57),41% (25/61),54% (64/118),5,0,90% (9/10),30% (3/10),60% (12/20),"['1', '0']","['1', '0', '5', '2']",[],[],[],1.10
05.08.,King D.,0,,,,,,3,2,62%,68% (26/38),43% (10/23),40% (2/5),16% (5/32),52% (13/25),25% (1/4),13,20,75% (3/4),59% (36/61),32% (18/57),46% (54/118),5,1,70% (7/10),10% (1/10),40% (8/20),[],"['3', '5']",[],[],[],6.10
01.02.,King D.,2,,,,,,"['3', '2', '6', '3']","['2', '0', '3', '1', '6', '4']",[],[],[],6.23
01.02.,Mejia N.,0,,,,,,[],"['1', '2', '3', '4']",[],[],[],1.13
31.01.,King D.,2,,,,,,"['1', '0', '5', '2']","['2', '1', '4', '3']",[],[],[],12.10
31.01.,Soriano Barrera A.,0,,,,,,[],"['3', '3']",[],[],[],1.04
15.01.,De Alba R.,2,,,,,,"['1', '1', '3', '1']","['3', '4', '6', '5']",[],[],[],4.19
15.01.,King D.,0,,,,,,"['1', '0']","['3', '1']",[],[],[],1.19
09.01.,Milavsky D.,2,,,,,,"['2', '2', '6', '4']","['4', '4', '7', '5']",[],[],[],1.21
09.01.,King D.,0,,,,,,"['2', '1']","['3', '2']",[],[],[],4.28
15.09.2024,King D.,2,,,,,,"['2', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],-
15.09.2024,Khalil Y.,0,,,,,,[],[],[],[],[],-
04.02.2024,Bicknell B.,2,,,,,,"['2', '0', '4', '0', '5', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.49
04.02.2024,King D.,0,,,,,,"['1', '4']",[],[],[],[],2.53
03.02.2024,King D.,2,,,,,,"['1', '0', '3', '0', '5', '0', '6', '3']","['2', '2']","['1', '0', '3', '0', '5', '0', '6', '5']",[],[],1.11
03.02.2024,Phillips R.,1,,,,,,"['1', '5', '3', '5']","['1', '0', '3', '2', '6', '3']","['1', '5', '3', '5', '5', '5']",[],[],6.11
21.01.2024,Ilagan A.,2,,,,,,1,2,69%,75% (47/63),57% (16/28),83% (5/6),37% (21/57),39% (12/31),38% (3/8),69% (63/91),38% (33/88),54% (96/179),6,0,93% (14/15),20% (3/15),57% (17/30),"['4', '3']",[],"['1', '0', '5', '2']",[],[],2.35
21.01.2024,King D.,1,,,,,,2,3,65%,63% (36/57),61% (19/31),63% (5/8),25% (16/63),43% (12/28),17% (1/6),63% (55/88),31% (28/91),46% (83/179),4,1,80% (12/15),7% (1/15),43% (13/30),[],"['7', '5']",[],[],[],1.56
