Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,155/139,23/32,109/90,23/17,-,-
2024,29/25,6/7,22/16,1/2,-,-
2023,28/28,1/2,24/22,3/4,-,-
2022,30/20,-,18/14,12/6,-,-
2021,34/29,3/5,29/20,2/4,-,-
2020,8/7,7/6,1/1,-,-,-
2019,20/21,1/6,14/14,5/1,-,-
2018,6/9,5/6,1/3,-,-,-
