Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
27.08.,Visker N.,2,,,,,,"['5', '3']",[],"['4', '2']",[],[],1.43
27.08.,Schell N.,1,,,,,,[],"['5', '3']",[],[],[],2.66
22.08.,Otte O.,2,,,,,,"['4', '0']","['1', '0', '3', '2', '6', '5', '7', '5']",[],[],[],1.17
22.08.,Schell N.,0,,,,,,[],"['1', '1']",[],[],[],4.48
22.08.,Schell N.,2,,,,,,"['4', '3']","['1', '0']",[],[],[],4.48
22.08.,Kellovsky D.,0,,,,,,[],[],[],[],[],1.17
07.07.,Dietrich D.,2,,,,,,5,8,69%,69% (40/58),46% (12/26),50% (4/8),41% (36/87),54% (20/37),33% (6/18),51% (49/96),53% (59/112),52% (108/208),8,0,56% (9/16),53% (8/15),55% (17/31),"['1', '0']","['2', '0', '4', '2', '6', '4']","['1', '0', '3', '0', '4', '2', '5', '3']",[],[],1.27
07.07.,Schell N.,1,,,,,,7,9,70%,59% (51/87),46% (17/37),67% (12/18),31% (18/58),54% (14/26),50% (4/8),47% (53/112),49% (47/96),48% (100/208),2,0,47% (7/15),44% (7/16),45% (14/31),"['2', '2', '7', '5']","['2', '3', '3', '4']","['2', '3', '3', '4']",[],[],3.54
03.07.,Phillips D.,2,,,,,,"['4', '4', '6', '4']","['3', '1', '5', '1']",[],[],[],2.69
03.07.,Schell N.,0,,,,,,"['3', '2']",[],[],[],[],1.42
01.07.,Schell N.,2,,,,,,"['1', '0', '2', '1', '5', '2', '6', '3']","['2', '0', '6', '2']",[],[],[],1.06
01.07.,Gasanov R.,0,,,,,,"['1', '1', '3', '5']",[],[],[],[],7.30
26.06.,Iakubenko V.,2,,,,,,"['1', '0', '3', '2']",[],[],[],[],2.47
26.06.,Schell N.,0,,,,,,"['1', '1']",[],[],[],[],1.49
25.06.,Schell N.,2,,,,,,"['4', '3']",[],"['4', '5', '6', '5']",[],[],3.38
25.06.,Pankin S.,1,,,,,,"['4', '4']","['2', '1', '4', '1', '6', '1']","['2', '0']",[],[],1.31
18.06.,Moeller M.,2,,,,,,"['4', '5']","['1', '1', '4', '2']","['2', '1', '4', '1', '5', '4']",[],[],1.16
18.06.,Schell N.,1,,,,,,"['4', '2']","['1', '0']","['2', '4', '4', '4']",[],[],4.62
07.06.,McKennon M.,2,,,,,,"['3', '1', '6', '4']","['2', '0', '3', '1', '5', '1']",[],[],[],1.40
07.06.,Schell N.,0,,,,,,"['3', '4']","['1', '2']",[],[],[],2.77
06.06.,Schell N.,2,,,,,,"['1', '0', '4', '1', '6', '1']","['3', '1']",[],[],[],1.56
