Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,52/86,30/55,18/27,1/2,-,3/2
2024,8/14,6/9,2/4,0/1,-,-
2023,21/30,9/13,8/14,1/1,-,3/2
2022,16/18,8/12,8/6,-,-,-
2021,4/15,4/15,-,-,-,-
2020,2/1,2/1,-,-,-,-
2019,0/1,-,0/1,-,-,-
2016,1/2,1/2,-,-,-,-
2015,0/4,0/3,0/1,-,-,-
2014,0/1,-,0/1,-,-,-
