Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,183/133,68/57,96/67,0/2,-,19/7
2024,35/16,10/10,20/6,-,-,5/0
2023,27/23,2/8,13/10,-,-,12/5
2022,29/24,7/9,21/12,0/2,-,1/1
2021,32/24,12/8,20/16,-,-,-
2020,0/5,-,0/5,-,-,-
2019,20/15,9/8,11/7,-,-,-
2018,13/8,10/5,3/3,-,-,-
2017,8/5,8/3,0/2,-,-,-
2016,11/4,7/3,4/1,-,-,-
2015,7/8,3/3,4/5,-,-,-
2014,1/0,-,-,-,-,1/0
2013,0/1,-,-,-,-,0/1
