Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES :  Mauthausen (Austria),clay,header
17.03. 20:40,Virtanen O.,1,6,4,3,,,1,4,61%,75% (38/51),50% (16/32),63% (5/8),198 km/h,175 km/h,26% (14/54),48% (12/25),67% (2/3),24,34,71% (15/21),65% (54/83),33% (26/79),49% (80/162),2,0,79% (11/14),14% (2/14),46% (13/28),[],[],[],[],[],1.83
CHALLENGER MEN - SINGLES :  Thionville (France),hard,header
05.03. 15:35,Blockx A.,0,1,6^5,,,,1,2,61%,63% (26/41),42% (11/26),70% (7/10),20% (8/40),58% (15/26),25% (1/4),55% (37/67),35% (23/66),45% (60/133),3,0,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],1.31
05.03. 15:35,Paul J.,2,6,7^7,,,,2,1,61%,80% (32/40),42% (11/26),75% (3/4),37% (15/41),58% (15/26),30% (3/10),65% (43/66),45% (30/67),55% (73/133),7,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],3.26
CHALLENGER MEN - SINGLES :  Lugano (Switzerland),hard,header
27.02. 22:40,Blockx A.,0,3,2,,,,2,2,65%,64% (27/42),39% (9/23),50% (3/6),29% (10/34),36% (9/25),0% (0/2),55% (36/65),32% (19/59),44% (55/124),4,1,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],1.71
27.02. 22:40,Prizmic D.,2,6,6,,,,4,3,58%,71% (24/34),64% (16/25),100% (2/2),36% (15/42),61% (14/23),50% (3/6),68% (40/59),45% (29/65),56% (69/124),6,0,100% (9/9),38% (3/8),71% (12/17),[],[],[],[],[],2.04
25.02. 15:05,Blockx A.,2,6,6,,,,2,0,65%,81% (25/31),65% (11/17),0% (0/1),37% (11/30),69% (9/13),80% (4/5),75% (36/48),47% (20/43),62% (56/91),5,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],0
25.02. 15:05,Prado Angelo J. C.,0,2,3,,,,0,0,70%,63% (19/30),31% (4/13),20% (1/5),19% (6/31),35% (6/17),100% (1/1),53% (23/43),25% (12/48),38% (35/91),5,0,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],0
CHALLENGER MEN - SINGLES :  Pau (France),hard,header
20.02. 19:10,Blockx A.,0,2,2,,,,4,7,65%,56% (19/34),44% (8/18),50% (4/8),23% (7/31),39% (7/18),0% (0/1),52% (27/52),29% (14/49),41% (41/101),3,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],1.44
20.02. 19:10,Cassone M.,2,6,6,,,,3,1,63%,77% (24/31),61% (11/18),100% (1/1),44% (15/34),56% (10/18),50% (4/8),71% (35/49),48% (25/52),59% (60/101),7,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],2.66
18.02. 02:55,Blockx A.,0,2,,,,,1,1,39%,71% (5/7),45% (5/11),75% (3/4),17% (1/6),40% (2/5),0% (0/0),56% (10/18),27% (3/11),45% (13/29),5,0,67% (2/3),0% (0/2),40% (2/5),[],[],[],[],[],1.34
18.02. 02:55,Guinard M.,0,3,,,,,0,0,55%,83% (5/6),60% (3/5),0% (0/0),29% (2/7),55% (6/11),25% (1/4),73% (8/11),44% (8/18),55% (16/29),5,0,100% (2/2),33% (1/3),60% (3/5),[],[],[],[],[],3.08
CHALLENGER MEN - SINGLES :  Lille (France),hard,header
07.02. 23:10,Blockx A.,0,6^4,3,,,,5,1,56%,61% (23/38),67% (20/30),0% (0/2),29% (17/58),39% (9/23),17% (1/6),63% (43/68),32% (26/81),46% (69/149),5,0,80% (8/10),9% (1/11),43% (9/21),[],[],[],[],[],1.94
07.02. 23:10,Pouille L.,2,7^7,6,,,,5,1,72%,71% (41/58),61% (14/23),83% (5/6),39% (15/38),33% (10/30),100% (2/2),68% (55/81),37% (25/68),54% (80/149),5,0,91% (10/11),20% (2/10),57% (12/21),[],[],[],[],[],1.79
06.02. 15:10,Blockx A.,2,6,6,,,,7,1,60%,70% (28/40),59% (16/27),83% (5/6),39% (12/31),47% (9/19),75% (3/4),66% (44/67),42% (21/50),56% (65/117),5,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],1.44
06.02. 15:10,Kachmazov A.,0,3,4,,,,3,1,62%,61% (19/31),53% (10/19),25% (1/4),30% (12/40),41% (11/27),17% (1/6),58% (29/50),34% (23/67),44% (52/117),5,1,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],2.66
05.02. 15:10,Blockx A.,2,7,6,,,,7,1,65%,82% (28/34),50% (9/18),50% (1/2),46% (21/46),59% (13/22),33% (4/12),71% (37/52),50% (34/68),59% (71/120),9,0,90% (9/10),44% (4/9),68% (13/19),[],[],[],[],[],1.17
05.02. 15:10,Dougaz A.,0,5,1,,,,1,1,68%,54% (25/46),41% (9/22),67% (8/12),18% (6/34),50% (9/18),50% (1/2),50% (34/68),29% (15/52),41% (49/120),1,0,56% (5/9),10% (1/10),32% (6/19),[],[],[],[],[],4.61
ATP - SINGLES :  Davis Cup - World Group (World) - Qualification,-,header
01.02. 20:55,Blockx A.,0,6^6,1,,,,4,1,66%,57% (28/49),48% (12/25),50% (3/6),31% (15/49),44% (12/27),20% (1/5),54% (40/74),36% (27/76),45% (67/150),4,2,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],1.54
01.02. 20:55,Garin C.,2,7^8,6,,,,3,0,64%,69% (34/49),56% (15/27),80% (4/5),43% (21/49),52% (13/25),50% (3/6),64% (49/76),46% (34/74),55% (83/150),6,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],2.38
CHALLENGER MEN - SINGLES :  Oeiras 5 (Portugal),hard,header
26.01. 16:35,Blockx A.,2,7,6,,,,5,1,60%,76% (28/37),64% (16/25),0% (0/0),44% (16/36),35% (7/20),50% (3/6),71% (44/62),41% (23/56),57% (67/118),7,0,100% (10/10),33% (3/9),68% (13/19),[],[],[],[],[],1.55
26.01. 16:35,Draxl L.,0,5,1,,,,0,3,64%,56% (20/36),65% (13/20),50% (3/6),24% (9/37),36% (9/25),0% (0/0),59% (33/56),29% (18/62),43% (51/118),3,0,67% (6/9),0% (0/10),32% (6/19),[],[],[],[],[],2.37
25.01. 19:15,Blockx A.,2,7,7,,,,1,6,47%,70% (26/37),52% (22/42),63% (5/8),43% (24/56),57% (12/21),29% (5/17),61% (48/79),47% (36/77),54% (84/156),7,0,75% (9/12),42% (5/12),58% (14/24),[],[],[],[],[],1.61
25.01. 19:15,Lajal M.,0,5,5,,,,2,5,73%,57% (32/56),43% (9/21),71% (12/17),30% (11/37),48% (20/42),38% (3/8),53% (41/77),39% (31/79),46% (72/156),3,2,58% (7/12),25% (3/12),42% (10/24),[],[],[],[],[],2.20
24.01. 18:40,Blockx A.,2,6,6,,,,1,0,63%,76% (26/34),55% (11/20),0% (0/1),16% (3/19),59% (16/27),100% (3/3),69% (37/54),41% (19/46),56% (56/100),8,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],1.68
24.01. 18:40,Basilashvili N.,0,3,4,,,,5,4,41%,84% (16/19),41% (11/27),0% (0/3),24% (8/34),45% (9/20),100% (1/1),59% (27/46),31% (17/54),44% (44/100),2,1,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],2.11
23.01. 16:05,Blockx A.,2,6,2,6,,,1,5,51%,72% (28/39),57% (21/37),67% (4/6),42% (25/59),59% (17/29),31% (4/13),64% (49/76),48% (42/88),55% (91/164),8,0,83% (10/12),36% (4/11),61% (14/23),[],[],[],[],[],1.67
23.01. 16:05,Rodionov J.,1,0,6,3,,,2,2,67%,58% (34/59),41% (12/29),69% (9/13),28% (11/39),43% (16/37),33% (2/6),52% (46/88),36% (27/76),45% (73/164),2,1,64% (7/11),17% (2/12),39% (9/23),[],[],[],[],[],2.12
21.01. 20:40,Blockx A.,2,7^7,3,6,,,9,0,59%,70% (33/47),72% (23/32),0% (0/2),27% (15/55),48% (14/29),100% (3/3),71% (56/79),35% (29/84),52% (85/163),8,0,86% (12/14),20% (3/15),52% (15/29),[],[],[],[],[],1.70
21.01. 20:40,Ritschard A.,1,6^3,6,2,,,3,3,65%,73% (40/55),52% (15/29),0% (0/3),30% (14/47),28% (9/32),100% (2/2),65% (55/84),29% (23/79),48% (78/163),2,0,80% (12/15),14% (2/14),48% (14/29),[],[],[],[],[],2.07
ATP - SINGLES :  Australian Open (Australia) - Qualification,hard,header
07.01. 10:45,Blockx A.,1,6,1,5,,,2,3,62%,56% (37/66),50% (20/40),67% (10/15),19% (9/48),63% (17/27),100% (3/3),22,37,70% (7/10),54% (57/106),35% (26/75),46% (83/181),3,0,64% (9/14),21% (3/14),43% (12/28),[],[],[],[],[],1.62
07.01. 10:45,Spizzirri E.,2,3,6,7,,,4,2,64%,81% (39/48),37% (10/27),0% (0/3),44% (29/66),50% (20/40),33% (5/15),29,34,60% (9/15),65% (49/75),46% (49/106),54% (98/181),7,0,79% (11/14),36% (5/14),57% (16/28),[],[],[],[],[],2.31
CHALLENGER MEN - SINGLES :  Canberra (Australia) - Qualification,hard,header
29.12.2024,Blockx A.,0,1,5,,,,3,0,66%,59% (23/39),50% (10/20),64% (7/11),20% (7/35),48% (10/21),20% (1/5),56% (33/59),30% (17/56),43% (50/115),3,1,56% (5/9),10% (1/10),32% (6/19),[],[],[],[],[],1.46
29.12.2024,Burruchaga R. A.,2,6,7,,,,2,5,63%,80% (28/35),52% (11/21),80% (4/5),41% (16/39),50% (10/20),36% (4/11),70% (39/56),44% (26/59),57% (65/115),7,0,90% (9/10),44% (4/9),68% (13/19),[],[],[],[],[],2.59
CHALLENGER MEN - SINGLES :  Yokohama (Japan),hard,header
19.11.2024,Blockx A.,0,1,,,,,0,0,52%,42% (5/12),27% (3/11),40% (2/5),37% (7/19),62% (8/13),50% (1/2),35% (8/23),47% (15/32),42% (23/55),5,0,0% (0/3),33% (1/3),17% (1/6),[],[],[],[],[],1.34
19.11.2024,Sekulic P.,0,5,,,,,0,1,59%,63% (12/19),38% (5/13),50% (1/2),58% (7/12),73% (8/11),60% (3/5),53% (17/32),65% (15/23),58% (32/55),5,0,67% (2/3),100% (3/3),83% (5/6),[],[],[],[],[],3.10
CHALLENGER MEN - SINGLES :  Kobe (Japan),hard,header
17.11.2024,Blockx A.,2,6,6,,,,3,2,60%,88% (23/26),65% (11/17),100% (2/2),50% (11/22),43% (9/21),80% (4/5),79% (34/43),48% (20/42),64% (54/85),5,0,100% (8/8),50% (4/8),75% (12/16),[],[],[],[],[],1.59
17.11.2024,Rodionov J.,0,3,1,,,,1,0,51%,45% (10/22),57% (12/21),20% (1/5),23% (6/26),35% (6/17),0% (0/2),52% (22/42),21% (9/43),36% (31/85),5,0,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.24
16.11.2024,Blockx A.,2,6,7^7,,,,10,0,67%,88% (30/34),65% (11/17),0% (0/0),36% (14/39),47% (9/19),50% (3/6),80% (41/51),40% (23/58),59% (64/109),8,0,100% (9/9),30% (3/10),63% (12/19),[],[],[],[],[],2.03
16.11.2024,Daniel T.,0,1,6^2,,,,2,0,67%,64% (25/39),53% (10/19),50% (3/6),12% (4/34),35% (6/17),0% (0/0),60% (35/58),20% (10/51),41% (45/109),2,0,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],1.72
15.11.2024,Blockx A.,2,6,3,7^8,,,10,1,66%,69% (46/67),57% (20/35),88% (7/8),23% (13/56),45% (14/31),67% (2/3),65% (66/102),31% (27/87),49% (93/189),5,0,93% (13/14),13% (2/15),52% (15/29),[],[],[],[],[],2.23
15.11.2024,Watanuki Y.,1,2,6,6^6,,,11,4,64%,77% (43/56),55% (17/31),33% (1/3),31% (21/67),43% (15/35),13% (1/8),69% (60/87),35% (36/102),51% (96/189),5,1,87% (13/15),7% (1/14),48% (14/29),[],[],[],[],[],1.61
14.11.2024,Blockx A.,2,6,6,,,,0,2,56%,74% (23/31),63% (15/24),67% (2/3),24% (9/38),77% (17/22),100% (3/3),69% (38/55),43% (26/60),56% (64/115),6,0,90% (9/10),30% (3/10),60% (12/20),[],[],[],[],[],1.96
14.11.2024,Lestienne C.,0,4,4,,,,3,9,63%,76% (29/38),23% (5/22),0% (0/3),26% (8/31),38% (9/24),33% (1/3),57% (34/60),31% (17/55),44% (51/115),4,0,70% (7/10),10% (1/10),40% (8/20),[],[],[],[],[],1.77
12.11.2024,Blockx A.,2,7^7,6,,,,6,3,61%,73% (35/48),52% (16/31),88% (7/8),29% (17/58),71% (24/34),20% (3/15),65% (51/79),45% (41/92),54% (92/171),7,0,90% (9/10),30% (3/10),60% (12/20),[],[],[],[],[],1.23
12.11.2024,Samrej K.,0,6^3,2,,,,8,11,63%,71% (41/58),29% (10/34),80% (12/15),27% (13/48),48% (15/31),13% (1/8),55% (51/92),35% (28/79),46% (79/171),3,1,70% (7/10),10% (1/10),40% (8/20),[],[],[],[],[],3.90
CHALLENGER MEN - SINGLES :  Matsuyama (Japan),hard,header
09.11.2024,Blockx A.,0,6^5,2,,,,2,2,54%,76% (25/33),46% (13/28),40% (2/5),33% (19/58),50% (15/30),13% (1/8),62% (38/61),39% (34/88),48% (72/149),3,1,70% (7/10),10% (1/10),40% (8/20),[],[],[],[],[],2.36
09.11.2024,Moreno De Alboran N.,2,7^7,6,,,,5,4,66%,67% (39/58),50% (15/30),88% (7/8),24% (8/33),54% (15/28),60% (3/5),61% (54/88),38% (23/61),52% (77/149),7,0,90% (9/10),30% (3/10),60% (12/20),[],[],[],[],[],1.55
08.11.2024,Blockx A.,2,6,7^7,,,,1,1,71%,58% (33/57),57% (13/23),43% (3/7),44% (23/52),52% (12/23),42% (5/12),58% (46/80),47% (35/75),52% (81/155),8,0,64% (7/11),45% (5/11),55% (12/22),[],[],[],[],[],1.58
08.11.2024,Mochizuki S.,0,4,6^2,,,,3,3,69%,56% (29/52),48% (11/23),58% (7/12),42% (24/57),43% (10/23),57% (4/7),53% (40/75),43% (34/80),48% (74/155),2,0,55% (6/11),36% (4/11),45% (10/22),[],[],[],[],[],2.29
06.11.2024,Uchiyama Y.,0,3,,,,,0,2,50%,58% (7/12),50% (6/12),0% (0/1),14% (2/14),25% (1/4),0% (0/0),54% (13/24),17% (3/18),38% (16/42),4,0,75% (3/4),0% (0/3),43% (3/7),[],[],[],[],[],1.85
06.11.2024,Blockx A.,0,4,,,,,2,0,78%,86% (12/14),75% (3/4),0% (0/0),42% (5/12),50% (6/12),100% (1/1),83% (15/18),46% (11/24),62% (26/42),6,0,100% (3/3),25% (1/4),57% (4/7),[],[],[],[],[],1.87
04.11.2024,Blockx A.,2,6,6,,,,0,3,60%,65% (22/34),57% (13/23),86% (6/7),44% (15/34),61% (11/18),71% (5/7),61% (35/57),50% (26/52),56% (61/109),8,0,88% (7/8),56% (5/9),71% (12/17),[],[],[],[],[],1.02
04.11.2024,Nakagawa S.,0,2,3,,,,2,0,65%,56% (19/34),39% (7/18),29% (2/7),35% (12/34),43% (10/23),14% (1/7),50% (26/52),39% (22/57),44% (48/109),2,1,44% (4/9),13% (1/8),29% (5/17),[],[],[],[],[],11.10
CHALLENGER MEN - SINGLES :  Seoul (South Korea),hard,header
30.10.2024,Blockx A.,0,6^7,1,,,,2,3,57%,64% (25/39),57% (17/30),75% (6/8),19% (7/36),35% (11/31),0% (0/3),61% (42/69),27% (18/67),44% (60/136),4,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.85
30.10.2024,Moreno De Alboran N.,2,7^9,6,,,,2,4,54%,81% (29/36),65% (20/31),100% (3/3),36% (14/39),43% (13/30),25% (2/8),73% (49/67),39% (27/69),56% (76/136),6,0,100% (10/10),22% (2/9),63% (12/19),[],[],[],[],[],1.87
28.10.2024,Blockx A.,2,6,7,,,,8,3,76%,73% (41/56),44% (8/18),100% (9/9),42% (20/48),50% (12/24),38% (3/8),66% (49/74),44% (32/72),55% (81/146),9,0,100% (10/10),30% (3/10),65% (13/20),[],[],[],[],[],1.61
28.10.2024,Hsu Y. H.,0,2,5,,,,3,3,67%,58% (28/48),50% (12/24),63% (5/8),27% (15/56),56% (10/18),0% (0/9),56% (40/72),34% (25/74),45% (65/146),1,0,70% (7/10),0% (0/10),35% (7/20),[],[],[],[],[],2.23
ATP - SINGLES :  Antwerp (Belgium),hard,header
16.10.2024,Blockx A.,0,3,1,,,,3,4,66%,52% (17/33),29% (5/17),38% (3/8),30% (15/50),67% (12/18),11% (1/9),16,25,33% (2/6),44% (22/50),40% (27/68),42% (49/118),4,2,38% (3/8),13% (1/8),25% (4/16),[],[],[],[],[],2.26
16.10.2024,Rinderknech A.,2,6,6,,,,5,0,74%,70% (35/50),33% (6/18),89% (8/9),48% (16/33),71% (12/17),63% (5/8),23,25,63% (10/16),60% (41/68),56% (28/50),58% (69/118),6,0,88% (7/8),63% (5/8),75% (12/16),[],[],[],[],[],1.65
CHALLENGER MEN - SINGLES :  Orleans (France),hard,header
28.09.2024,Blockx A.,0,4,3,,,,2,1,62%,56% (22/39),50% (12/24),43% (3/7),26% (7/27),38% (8/21),100% (1/1),54% (34/63),31% (15/48),44% (49/111),4,3,60% (6/10),11% (1/9),37% (7/19),[],[],[],[],[],2.63
28.09.2024,Fearnley J.,2,6,6,,,,4,2,56%,74% (20/27),62% (13/21),0% (0/1),44% (17/39),50% (12/24),57% (4/7),69% (33/48),46% (29/63),56% (62/111),6,0,89% (8/9),40% (4/10),63% (12/19),[],[],[],[],[],1.45
27.09.2024,Blockx A.,2,6,6,,,,2,2,63%,64% (27/42),40% (10/25),57% (4/7),41% (16/39),77% (17/22),60% (6/10),55% (37/67),54% (33/61),55% (70/128),7,0,67% (6/9),67% (6/9),67% (12/18),[],[],[],[],[],1.53
27.09.2024,Lajal M.,0,3,3,,,,1,5,64%,59% (23/39),23% (5/22),40% (4/10),36% (15/42),60% (15/25),43% (3/7),46% (28/61),45% (30/67),45% (58/128),3,1,33% (3/9),33% (3/9),33% (6/18),[],[],[],[],[],2.40
25.09.2024,Blockx A.,2,6,6^5,6,,,1,1,68%,69% (47/68),63% (20/32),71% (5/7),27% (15/56),58% (25/43),50% (5/10),67% (67/100),40% (40/99),54% (107/199),8,0,87% (13/15),33% (5/15),60% (18/30),[],[],[],[],[],4.02
25.09.2024,Shapovalov D.,1,4,7^7,2,,,7,8,57%,73% (41/56),42% (18/43),50% (5/10),31% (21/68),38% (12/32),29% (2/7),60% (59/99),33% (33/100),46% (92/199),2,1,67% (10/15),13% (2/15),40% (12/30),[],[],[],[],[],1.22
23.09.2024,Blockx A.,2,6,6,,,,3,1,60%,66% (23/35),61% (14/23),80% (4/5),43% (9/21),54% (14/26),50% (4/8),64% (37/58),49% (23/47),57% (60/105),5,0,89% (8/9),50% (4/8),71% (12/17),[],[],[],[],[],1.62
23.09.2024,Gombos N.,0,1,4,,,,2,1,45%,57% (12/21),46% (12/26),50% (4/8),34% (12/35),39% (9/23),20% (1/5),51% (24/47),36% (21/58),43% (45/105),5,4,50% (4/8),11% (1/9),29% (5/17),[],[],[],[],[],2.21
CHALLENGER MEN - SINGLES :  St. Tropez (France),hard,header
19.09.2024,Blockx A.,0,3,4,,,,4,1,57%,66% (21/32),50% (12/24),63% (5/8),27% (10/37),45% (15/33),13% (1/8),59% (33/56),36% (25/70),46% (58/126),5,0,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],1.67
19.09.2024,Blanchet U.,2,6,6,,,,4,3,53%,73% (27/37),55% (18/33),88% (7/8),34% (11/32),50% (12/24),38% (3/8),64% (45/70),41% (23/56),54% (68/126),5,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],2.14
17.09.2024,Blockx A.,2,6^4,6,6,,,6,4,64%,74% (49/66),41% (15/37),60% (6/10),36% (28/77),64% (21/33),55% (6/11),62% (64/103),45% (49/110),53% (113/213),5,0,75% (12/16),40% (6/15),58% (18/31),[],[],[],[],[],1.93
17.09.2024,Kasnikowski M.,1,7^7,3,4,,,1,3,70%,64% (49/77),36% (12/33),45% (5/11),26% (17/66),59% (22/37),40% (4/10),55% (61/110),38% (39/103),47% (100/213),5,1,60% (9/15),25% (4/16),42% (13/31),[],[],[],[],[],1.81
ATP - SINGLES :  Davis Cup - World Group (World),-,header
13.09.2024,Blockx A.,1,6,2,5,,,4,1,63%,74% (42/57),44% (15/34),57% (4/7),14% (7/50),48% (11/23),25% (1/4),22,23,60% (6/10),63% (57/91),25% (18/73),46% (75/164),3,1,80% (12/15),7% (1/14),45% (13/29),[],[],[],[],[],7.45
13.09.2024,Berrettini M.,2,3,6,7,,,5,0,68%,86% (43/50),52% (12/23),75% (3/4),26% (15/57),53% (18/34),43% (3/7),30,23,43% (6/14),75% (55/73),37% (34/91),54% (89/164),7,0,93% (13/14),20% (3/15),55% (16/29),[],[],[],[],[],1.07
CHALLENGER MEN - SINGLES :  Mallorca (Spain),hard,header
29.08.2024,Blockx A.,0,6^1,4,,,,7,2,69%,74% (35/47),38% (8/21),60% (3/5),11% (4/36),37% (7/19),100% (1/1),8,63% (43/68),20% (11/55),44% (54/123),3,82% (9/11),9% (1/11),45% (10/22),"['4', '4']",[],[],[],[],3.23
29.08.2024,Huesler M.,2,7^7,6,,,,7,2,65%,89% (32/36),63% (12/19),0% (0/1),26% (12/47),62% (13/21),40% (2/5),7,80% (44/55),37% (25/68),56% (69/123),3,91% (10/11),18% (2/11),55% (12/22),"['2', '1']","['6', '4']",[],[],[],1.34
28.08.2024,Blockx A.,2,6,6,,,,7,0,56%,79% (22/28),59% (13/22),100% (2/2),32% (9/28),67% (18/27),40% (4/10),6,70% (35/50),49% (27/55),59% (62/105),7,100% (8/8),50% (4/8),75% (12/16),"['1', '0', '4', '1', '6', '1']","['2', '0']",[],[],[],1.73
28.08.2024,Lokoli L.,0,1,3,,,,0,3,51%,68% (19/28),33% (9/27),60% (6/10),21% (6/28),41% (9/22),0% (0/2),3,51% (28/55),30% (15/50),41% (43/105),1,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.03
ITF MEN - SINGLES :  M25 Koksijde (Belgium),clay,header
16.08.2024,Blockx A.,2,4,7,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '4']","['3', '1', '7', '5']","['6', '4']",[],[],1.22
16.08.2024,Gentzsch T.,1,6,5,4,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '5', '4']","['3', '4']",[],[],[],3.96
15.08.2024,Blockx A.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '3']","['2', '1', '4', '1']",[],[],[],1.04
15.08.2024,Herman L.,0,3,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],7.50
13.08.2024,Blockx A.,2,7,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '5', '3', '7', '5']","['2', '0', '4', '0']",[],[],[],1.09
13.08.2024,Demanet E.,0,5,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '3', '4', '5']",[],[],[],[],6.41
CHALLENGER MEN - SINGLES :  Cordenons (Italy),clay,header
