Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,303/227,236/165,45/30,22/32,-,-
2024,29/20,29/20,-,-,-,-
2023,30/22,25/14,2/5,3/3,-,-
2022,19/23,18/18,0/2,1/3,-,-
2021,28/30,21/22,4/3,3/5,-,-
2020,14/16,7/7,3/4,4/5,-,-
2019,32/31,25/23,4/3,3/5,-,-
2018,25/17,20/14,-,5/3,-,-
2017,37/27,32/20,4/4,1/3,-,-
2016,53/23,36/15,16/5,1/3,-,-
2015,27/14,14/8,12/4,1/2,-,-
2014,9/4,9/4,-,-,-,-
