Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,366/202,167/89,153/79,25/19,20/14,1/1
2024,30/16,6/5,19/9,-,5/2,-
2023,18/9,11/4,6/4,-,1/1,-
2022,32/23,8/5,20/12,0/3,3/2,1/1
2021,43/17,17/3,19/9,4/3,3/2,-
2020,14/9,6/2,7/6,1/1,-,-
2019,57/33,17/12,26/14,7/4,7/3,-
2018,39/21,19/11,8/3,11/4,1/3,-
2017,38/23,26/17,12/6,-,-,-
2016,19/14,19/12,0/1,-,0/1,-
2015,17/12,8/3,8/6,1/3,-,-
2014,22/9,7/3,14/5,1/1,-,-
2013,31/12,18/9,13/3,-,-,-
2012,6/4,5/3,1/1,-,-,-
